Date,AWS,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,R24,R25
2017-07-02 07:40,0,0.4,0.2,0,0.2,0,0.2,0.2,0.1,0,0,0.2,0.2,0.2,0.2,0,0.2,0.2,0.2,0.2,0.2,0.4,0.4,0.4,0.6,0
2017-07-02 07:50,0,0.1,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-02 08:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-02 08:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-02 08:20,0.6,0,0.8,1.5,9,0,0,1,2,0,0,0,0,2,4,0,0,0.1,3,4,10,0,0.4,10,25,0
2017-07-02 08:30,0.35,0,2,4,7,0,0.8,8,16,0,0,4,7,10,20,0,2,3,16,20,25,1.5,4,14,35,0
2017-07-02 08:40,0.1,0,0,1,0.6,0,0,3,1,0,0,0,12,0.8,8,0,10,2,18,18,35,5,12,25,35,0
2017-07-02 08:50,0,0.8,0.2,0,0,0,1.5,1.5,0.2,0,0,2,4,1.5,0.1,0,2,0.2,1,2,5,0.8,1.5,5,20,0
2017-07-02 09:00,0,0.2,0.1,0.2,0.4,0,0.6,0.2,0.1,0,0,1,0.2,0,0,0,4,1,0,0,0.2,1.5,1,1,0.4,0
2017-07-02 09:10,0,3,3,1.5,1.5,0,0.8,1,0.8,0,0,0.4,0.4,2,3,0,0.2,0.4,2,2,2,0.1,0.6,0.6,1.5,0
2017-07-02 09:20,0,18,10,10,5,0,18,14,5,0,0,7,4,8,2,0,1.5,4,4,2,0.8,1.5,1.5,1,0.8,0
2017-07-02 09:30,0,6,2,3,0.6,0,3,2,1,0,0,2,2,1,0.2,0,3,2,2,0.4,0,2,2,1,0.1,0
