Date,AWS,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,R24,R25
2017-07-02 07:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-02 07:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0
2017-07-02 07:20,0,0,0,0.2,0,0,0,0,0,0,0,0.2,0.2,0.1,0.1,0,0.6,0.6,0.1,0,0,7,10,0.1,0,0
2017-07-02 07:30,0,0,0,0.1,0,0,0,0,0,0,0,0.2,0.1,0.1,0,0,0.1,0.1,0.1,0,0,0.1,0.2,0.1,0,0
2017-07-02 07:40,0,0,0,0.2,0,0,0,0,0,0,0,0.6,0.6,0.4,0.4,0,0.8,0.6,0.4,0,0,0.4,0.4,0.2,0,0
2017-07-02 07:50,0,0,0,0.4,0,0,0,0,0,0,0,0.4,0.4,0.4,0.2,0,0.2,0.2,0.2,0,0,0.2,0.2,0.2,0,0
2017-07-02 08:00,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.1,0,0.2,0.2,0.2,0,0,0.2,1.5,1,0,0
2017-07-02 08:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0.6,0,0
2017-07-02 08:20,0.05,0,0,6,0,0,0,0,0,0,0,2,3,1.5,0.4,0,0,0,0,0,0,0,0,0,0,0
2017-07-02 08:30,0.15,0,0,18,0,0,0,0,0,0,0,4,14,18,20,0,3,8,12,0,0,4,3,4,0,0
2017-07-02 08:40,0,0,0,25,0,0,0,0,0,0,0,20,20,25,20,0,16,12,25,0,0,12,16,20,0,0
2017-07-02 08:50,0,0,0,16,0,0,0,0,0,0,0,30,35,10,8,0,30,20,14,0,0,40,30,16,0,0
2017-07-02 09:00,0,0,0,20,0,0,0,0,0,0,0,20,9,3,1,0,30,8,10,0,0,16,14,25,0,0
2017-07-02 09:10,0,0,0,18,0,0,0,0,0,0,0,40,25,16,7,0,60,20,16,0,0,12,20,16,0,0
2017-07-02 09:20,0,0,0,16,0,0,0,0,0,0,0,20,20,16,4,0,20,14,7,0,0,18,8,7,0,0
2017-07-02 09:30,0,0,0,8,0,0,0,0,0,0,0,50,14,9,2,0,30,12,7,0,0,10,6,5,0,0
2017-07-02 09:40,0,0,0,1,0,0,0,0,0,0,0,12,5,1,0.2,0,14,7,5,0,0,8,4,3,0,0
2017-07-02 09:50,0,0,0,0,0,0,0,0,0,0,0,6,3,0.1,0,0,3,1,0.4,0,0,1.5,1,0.6,0,0
2017-07-02 10:00,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0.2,0.1,0.1,0,0,0.1,0,0.1,0,0
2017-07-02 10:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-02 10:20,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-02 10:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-02 10:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0
2017-07-02 10:50,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0.2,1.5,0,0,0,0.4,0,0,0,0,0.6,0,0
2017-07-02 11:00,0.15,0,0,0.4,0,0,0,0,0,0,0,0.2,0.4,1.5,12,0,0.1,1,6,0,0,0.2,2,4,0,0
2017-07-02 11:10,0.15,0,0,0,0,0,0,0,0,0,0,0.4,0.4,0.6,3,0,0.4,0.6,3,0,0,2,3,7,0,0
2017-07-02 11:20,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,1.5,0,0,0,0,0,0,0.6,3,1,0,0
2017-07-02 11:30,0.3,0,0,0,0,0,0,0,0,0,0,0.2,0,1.5,2,0,1,1.5,0.1,0,0,12,0.8,0.2,0,0
2017-07-02 11:40,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,9,0,0,0,2,14,0,0
2017-07-02 11:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
2017-07-02 12:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,1,0,0,0,0,0,0,0
2017-07-02 12:10,0,0,0,40,0,0,0,0,0,0,0,2,3,0.6,2,0,2,1,0.4,0,0,1,0.1,0,0,0
2017-07-02 12:20,0,0,0,0.1,0,0,0,0,0,0,0,20,14,2,1.5,0,6,9,40,0,0,4,1,5,0,0
2017-07-02 12:30,0,0,0,2,0,0,0,0,0,0,0,9,0,0,0,0,0.2,0,0,0,0,0.2,0,0,0,0
2017-07-02 12:40,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0
2017-07-02 12:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-02 13:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0
2017-07-02 13:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-02 13:20,0,0,0,2,0,0,0,0,0,0,0,0,0,0.1,0.6,0,0,0,0.1,0,0,0,0,0,0,0
2017-07-02 13:30,0,0,0,1.5,0,0,0,0,0,0,0,0.8,1,1,3,0,0.4,25,16,0,0,2,20,4,0,0
2017-07-02 13:40,0,0,0,0.1,0,0,0,0,0,0,0,8,0.6,0,1,0,14,1.5,0.6,0,0,2,1,0.1,0,0
2017-07-02 13:50,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-02 14:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-02 14:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.2,0,0,0,0,0,0,0,0,0
2017-07-02 14:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-02 14:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-02 14:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-02 14:50,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.4,0.6,0,0,0,0.1,0,0,0,0,0,0,0
2017-07-02 15:00,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-02 15:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-02 15:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-02 15:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-02 15:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-02 15:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-02 16:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-02 16:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-02 16:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-02 16:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-02 16:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-02 16:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-02 17:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-02 17:10,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0
2017-07-02 17:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-02 17:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0.1,0,0,0,0
2017-07-02 17:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-02 17:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0
2017-07-02 18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0.1,0.1,0,0,0
2017-07-02 18:10,0,0,0,0,0,0,0,0,0,0,0,0.6,0.6,0.1,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-02 18:20,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0.4,0.6,0,0,0.2,0.6,0,0,0.1,0.1,0.6,0,0
2017-07-02 18:30,0,0,0,0.4,0,0,0,0,0,0,0,0.2,0.1,0.1,0.2,0,0.2,0,0.2,0,0,0.1,0,0.8,0,0
2017-07-02 18:40,0,0,0,0.4,0,0,0,0,0,0,0,0.4,0.2,0.4,0.2,0,0.4,0.2,0.2,0,0,1,0.8,0.2,0,0
2017-07-02 18:50,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0.1,0.1,0,0,0,0.2,0.4,0.1,0,0
2017-07-02 19:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-02 19:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-02 19:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-02 19:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-02 19:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0
2017-07-02 19:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-02 20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-02 20:10,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-02 20:20,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0
2017-07-02 20:30,0.05,0,0,25,0,0,0,0,0,0,0,4,5,10,8,0,3,4,8,0,0,0.4,0.8,1.5,0,0
2017-07-02 20:40,0.7,0,0,25,0,0,0,0,0,0,0,30,10,8,6,0,3,2,6,0,0,2,4,14,0,0
2017-07-02 20:50,1.4,0,0,18,0,0,0,0,0,0,0,20,35,35,40,0,20,30,40,0,0,30,25,40,0,0
2017-07-02 21:00,0.35,0,0,10,0,0,0,0,0,0,0,12,16,30,35,0,18,25,30,0,0,30,35,40,0,0
2017-07-02 21:10,0.3,0,0,3,0,0,0,0,0,0,0,8,10,12,20,0,10,16,20,0,0,20,20,20,0,0
2017-07-02 21:20,0,0,0,0.8,0,0,0,0,0,0,0,0.6,0.8,0.6,1,0,0.8,1,1,0,0,1.5,1.5,2,0,0
2017-07-02 21:30,0,0,0,3,0,0,0,0,0,0,0,0.2,0.2,0.1,0.4,0,0.2,0.4,0.4,0,0,0.2,0.2,0.8,0,0
2017-07-02 21:40,0,0,0,1,0,0,0,0,0,0,0,1,1.5,1.5,3,0,1,1,2,0,0,1.5,2,3,0,0
2017-07-02 21:50,0.05,0,0,2,0,0,0,0,0,0,0,1.5,2,4,4,0,1,2,6,0,0,7,9,8,0,0
2017-07-02 22:00,0.15,0,0,2,0,0,0,0,0,0,0,1.5,2,2,3,0,1.5,1.5,2,0,0,2,1.5,1.5,0,0
2017-07-02 22:10,0.6,0,0,8,0,0,0,0,0,0,0,3,6,12,16,0,7,10,12,0,0,8,10,12,0,0
2017-07-02 22:20,0.05,0,0,9,0,0,0,0,0,0,0,7,18,10,7,0,20,20,14,0,0,9,10,12,0,0
2017-07-02 22:30,0.05,0,0,3,0,0,0,0,0,0,0,4,3,2,2,0,2,2,2,0,0,3,3,4,0,0
2017-07-02 22:40,0.1,0,0,12,0,0,0,0,0,0,0,5,6,10,9,0,6,8,14,0,0,4,5,7,0,0
2017-07-02 22:50,0.1,0,0,25,0,0,0,0,0,0,0,10,9,10,20,0,10,5,9,0,0,8,4,3,0,0
2017-07-02 23:00,0,0,0,6,0,0,0,0,0,0,0,10,8,5,4,0,9,6,6,0,0,12,7,6,0,0
2017-07-02 23:10,0.1,0,0,10,0,0,0,0,0,0,0,5,4,6,8,0,5,3,10,0,0,4,3,3,0,0
2017-07-02 23:20,0,0,0,7,0,0,0,0,0,0,0,6,6,6,6,0,6,7,5,0,0,3,3,3,0,0
2017-07-02 23:30,0.25,0,0,16,0,0,0,0,0,0,0,7,8,7,9,0,5,6,7,0,0,8,8,7,0,0
2017-07-02 23:40,0.75,0,0,40,0,0,0,0,0,0,0,35,30,16,25,0,25,16,18,0,0,18,10,16,0,0
