Date,AWS,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,R24,R25
2017-07-02 09:10,0,0.4,2,2,1,0.8,2,1.5,1,0.6,0.8,4,2,2,1,6,0.4,0.4,0.6,0.8,1,1,0.8,0.4,0.4,0.6
2017-07-02 09:20,0,0.2,0.2,0.2,0.2,0.1,0.2,0.2,0.2,0.1,0.2,0.4,0.6,0.8,0.4,0.2,1,0.6,0.2,1,0.2,5,0.2,0.4,0.4,0.4
2017-07-02 09:30,0,0.2,0.2,0.2,0.2,0.1,0.2,0.2,0.2,0.1,0.1,0.4,0.2,0.4,0.4,0,0.4,0.2,0.2,0.1,0,0.4,0.2,0.2,0.2,0
2017-07-02 09:40,0,0.4,0.4,0.4,0.4,0.4,0.6,0.4,0.4,0.4,0.2,0.6,0.4,0.4,0.2,0.2,1,0.4,0.2,0.2,0.2,3,0.2,0.2,0.2,0.6
2017-07-02 09:50,0,0,0,0.2,0.2,0.2,0.2,0.4,0.2,0.2,0.4,0.4,0.4,0.4,0.8,0.6,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.6,0.6,0.6
2017-07-02 10:00,0,0.2,0.2,0.1,0,0.1,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.1,0.1,0.2,0.2,0.1,0.1,0.2,0.1,0.2,0.1
2017-07-02 10:10,0,0,0,0,0.1,0.1,0,0,0.1,0.4,0.6,0.1,0.1,0.2,0.4,0.6,0.1,0.1,0.2,0.2,0.4,0.1,0.1,0,0.1,0.4
2017-07-02 10:20,0,0,0,0,0.2,0.4,0,0,0,0.1,0.2,0,0,0,1,2,0,0,0.2,0.2,0.2,0,0,0,0.2,0.2
2017-07-02 10:30,0,0,0.2,1.5,10,16,0,0.2,0.4,9,14,0,0.4,1,6,10,0,0.2,1,1.5,0.2,0,0,0,0,0.1
2017-07-02 10:40,0.5,3,10,20,20,20,2,7,14,20,9,2,4,8,12,12,2,4,8,16,14,0,0,3,14,18
2017-07-02 10:50,0.15,10,20,30,20,10,12,16,20,20,10,16,18,16,25,20,12,20,12,25,6,10,16,8,10,4
2017-07-02 11:00,0,12,30,4,8,4,10,8,6,6,2,12,9,5,3,5,25,20,14,4,3,16,14,9,10,4
2017-07-02 11:10,0.05,18,8,5,20,6,10,18,14,6,8,25,40,12,12,1,5,10,8,3,0.1,9,9,14,10,0.6
2017-07-02 11:20,0,8,1.5,0.1,0,0,6,25,20,0.4,0.1,2,12,25,3,2,1,10,30,4,1,1.5,16,14,1.5,0
2017-07-02 11:30,0,2,0,0,0,0,1.5,0,0,0,0,1,0,0,0,0,14,20,0,0,0,9,16,10,5,0
2017-07-02 11:40,0,0.2,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,10,3,2,0,0,6,1.5,1,0.1,0
2017-07-02 11:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0.1,0,0,5,7,0.4,0,0
2017-07-02 12:00,0,0.2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-02 12:10,0,0,0,0,0,0,0,0,0,0.2,0.1,0.1,0.2,0.2,0.1,0,0,0,0,0,0,0,0,0,0,0
2017-07-02 12:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-02 12:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-02 12:40,0,0.4,0.1,0.4,0.8,1,0.2,0,2,0.4,0.6,0.2,0,0,0.1,0,1,1,2,1,0,3,3,2,0.4,0
2017-07-02 12:50,0,0,0.4,0.8,1.5,7,0.1,0.2,7,2,4,2,2,4,8,7,1.5,2,4,5,1.5,0,10,2,0.2,2
2017-07-02 13:00,0,0,0,0,0,3,0,0,0.4,0.8,0.8,0,0.2,1.5,1.5,0.6,0.4,0.8,8,1,1,2,4,7,0.6,1
2017-07-02 13:10,0,0,0,0,0.4,0.4,0,0,0.2,2,1.5,0,0.1,6,3,0.8,0.1,0.2,8,2,0.6,0.2,0.2,5,0.8,0.2
2017-07-02 13:20,0,0.1,1.5,2,0.4,2,0,0.4,0.4,0.2,0.1,0,0.2,0.1,0,0.1,0.2,0.8,0.1,0.6,0.4,0.6,1.5,2,3,0.2
2017-07-02 13:30,0,0.4,0.2,1,8,2,0.6,1,4,4,3,1,1.5,0.8,1,0.6,0.4,1,2,1,0.6,0,0.4,3,2,0
2017-07-02 13:40,0,0,0,0,0,0.4,0,0,0.1,0.2,0.2,0,0.2,0.2,0.2,0.1,0.2,0.2,3,0.6,0.1,0.4,1,2,0.6,0.1
2017-07-02 13:50,0.05,0,0,0,0,0,0,0,0,0.2,0.4,0,0,0,0.4,0.6,0,0,0,0,0,0,0,0,0,0
2017-07-02 14:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-02 14:10,0,0.6,1.5,2,2,0.1,0.6,0.2,0.4,0.4,0.2,0.4,0.4,0.4,0,0.1,0,0,0,0,0,0,0,0,0,0.6
2017-07-02 14:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-02 14:30,0,0,0.2,0.1,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0
2017-07-02 14:40,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-02 14:50,0,1,0.2,0,0,0,0.6,0,3,0,0,0,0,10,0,0,0,0.4,10,2,0,0,0.6,1,0.2,0
2017-07-02 15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-02 15:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-02 15:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-02 15:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-02 15:40,0,0,0,0,0,0,0.1,0.8,0.8,0.4,0,0.8,0.6,0.2,0,0,0,0.1,0,0,0,0,0,0,0,0
2017-07-02 15:50,0,0,0,0,0.1,0,0,0,0.2,0.1,0,0.8,0.4,0.2,0,0,0.8,0.2,0.2,0.1,0,0.6,0.1,0,0,0
2017-07-02 16:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-02 16:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-02 16:20,0,0,0,0,0,0,0,0,0,0,0,0.4,0.4,0.2,0.1,0,0.4,0.2,0,0,0,0,0,0,0,0
2017-07-02 16:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0.4,0,0,0,0
2017-07-02 16:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-02 16:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-02 17:00,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-02 17:10,0,0.6,0.4,0.6,0.4,0.4,0.4,0.4,0.6,0.6,0.6,0.4,0.6,0.6,0.4,0.2,0.4,0.4,0.2,0.1,0.1,0.2,0.4,0.2,0.2,0.1
2017-07-02 17:20,0,0,0,0,0,0,0.2,0.2,0.2,0.1,0,0.2,0.2,0.1,0,0,0.2,0.1,0,0,0,0.2,0.2,0,0,0
2017-07-02 17:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-02 17:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-02 17:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-02 18:00,0,0.4,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-02 18:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-02 18:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-02 18:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0
2017-07-02 18:40,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-02 18:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-02 19:00,0,1.5,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-02 19:10,0,0.2,0.2,0.6,0.1,0.1,0.2,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-02 19:20,0,0.2,0.2,0.2,0.1,0,0.2,0.1,0.1,0.6,0.4,0.2,0.4,0.6,0.4,0.2,0.4,0.4,0.1,0.1,0,0,0,0,0,0
2017-07-02 19:30,0,0,0,0,0,0,0.1,0,0,0,0,0.2,0.2,0.2,0.1,0,1,0.6,0.4,0.2,0,8,0.2,0,0,0
2017-07-02 19:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-02 19:50,0,0,0,0,0,0,0,0,0,0.1,0.2,0,0,0,1,2,0,0,0,0,1,0,0,0,0.1,1
2017-07-02 20:00,0,0,0.2,1,4,6,0,0.1,0.4,2,4,0,0.1,0.2,0.4,0.8,0,0,0.1,0.4,0.6,0,0,0,1.5,1
2017-07-02 20:10,0.05,0.1,1.5,3,6,8,0.4,3,6,10,12,2,4,7,6,6,4,6,6,5,2,0.4,2,3,20,12
2017-07-02 20:20,0.1,2,3,5,9,12,2,4,5,12,16,3,4,5,16,25,7,8,8,7,2,5,6,4,2,1.5
2017-07-02 20:30,0.25,4,7,10,12,16,4,6,8,16,14,7,9,12,10,7,5,5,6,8,9,2,2,3,16,9
2017-07-02 20:40,0.75,6,6,10,25,35,2,7,12,20,30,5,7,9,18,30,6,7,8,9,16,5,2,4,12,10
2017-07-02 20:50,0.8,40,25,20,16,18,25,16,14,20,30,20,20,20,25,25,14,20,35,20,18,9,25,40,20,20
2017-07-02 21:00,0.9,35,18,30,35,40,25,12,20,25,30,16,12,18,25,30,14,14,18,30,35,10,10,12,20,35
2017-07-02 21:10,1,8,10,20,35,40,16,20,30,40,40,30,25,30,40,50,20,20,20,30,25,25,30,30,25,16
2017-07-02 21:20,0.5,12,12,18,10,10,8,35,30,16,18,30,30,25,30,35,20,30,30,30,20,20,25,30,35,35
2017-07-02 21:30,0.65,25,16,14,14,12,20,20,30,30,20,12,14,20,25,14,30,30,25,14,10,12,16,18,18,14
2017-07-02 21:40,0.1,1.5,2,5,8,8,2,3,6,10,9,5,10,10,7,6,6,12,100,5,1.5,20,12,30,12,1.5
2017-07-02 21:50,0.65,0.8,3,10,40,60,0.8,10,20,30,35,2,6,12,16,16,2,4,10,12,14,2,2,4,5,9
2017-07-02 22:00,0.45,4,20,25,30,30,14,14,18,16,14,10,14,12,12,8,16,20,16,12,7,5,30,12,6,18
2017-07-02 22:10,0.75,9,9,18,30,40,12,8,14,30,40,12,10,16,30,40,18,14,14,10,10,16,12,5,5,5
2017-07-02 22:20,0.7,40,35,60,40,30,35,30,30,20,25,25,50,40,30,20,40,40,40,30,16,30,25,25,12,7
2017-07-02 22:30,0.3,10,14,16,14,18,12,25,18,25,16,25,30,30,20,12,25,25,30,16,12,25,25,18,7,10
2017-07-02 22:40,0,7,4,8,6,20,8,6,14,4,12,7,5,10,4,5,10,9,8,7,6,18,6,30,18,4
2017-07-02 22:50,0,9,20,18,2,2,25,30,10,5,2,14,12,5,2,3,14,9,4,7,4,35,9,8,9,9
2017-07-02 23:00,0.05,3,1.5,2,3,10,2,8,1,5,4,16,1,1.5,2,2,10,1,1.5,1.5,6,2,5,3,0.2,0.4
2017-07-02 23:10,0.05,20,14,12,6,3,25,12,10,4,2,25,10,6,2,3,18,12,1.5,3,4,5,4,1.5,2,1.5
2017-07-02 23:20,0.05,2,5,8,7,9,1.5,2,6,7,5,1,4,3,1,2,1.5,0.6,2,2,1.5,2,6,3,2,0.8
2017-07-02 23:30,0.05,20,16,14,3,0.8,40,14,5,3,1,25,8,4,4,3,12,4,1.5,4,1,10,3,1.5,1,0.6
2017-07-02 23:40,0,10,10,20,10,8,14,10,6,3,0.8,3,0.8,0.6,0.8,0.4,0.4,0.4,0.4,0.6,0.2,2,1.5,1,0.4,0.2
