Date,AWS,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,R24,R25
2017-07-02 06:20,0,0.2,0.4,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,1,1
2017-07-02 06:30,0,0.1,0.1,0.1,0,0.1,2,1.5,0.4,0,0,0.6,0.6,0.2,0,0,0.1,0.1,5,0.8,0,0,0,0.6,1.5,0
2017-07-02 06:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,0,0,0
2017-07-02 06:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-02 07:00,0,0.1,0,0,0,0,0.1,0,0,0,0,0.2,0,0,0,0,0.2,0.1,0,0,0,0.2,0.2,0,0,0
2017-07-02 07:10,0,0.2,0.1,0,0,0,0.2,0.1,0,0,0,0.2,0.2,0,0,0,0.2,0.1,0,0,0,0.2,0.1,0,0,0
2017-07-02 07:20,0,0.2,0.2,0.2,0.1,0.1,0.2,0.2,0.4,0.2,0.2,0.2,0.4,0.4,0.2,0.2,0.2,0.4,0.4,0.4,0.2,0.2,0.2,0.2,0.2,0.2
2017-07-02 07:30,0,0.6,0.2,0,0,0,0.2,0.1,0,0,0,0.2,0.1,0,0,0.1,0.2,0.1,0.2,0.1,0.1,0.4,0.2,0.4,0.2,0.2
2017-07-02 07:40,0,0.2,0.1,0,0,0,0.2,0.2,0,0,0,1,0.2,0.1,0,0,0.4,0.2,0.1,0,0,0.2,0.1,0,0,0
2017-07-02 07:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-02 08:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-02 08:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-02 08:20,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.2,0.4,5
2017-07-02 08:30,0,0,0,0.1,0.2,0.6,0,0,0,0,0.2,0,0,0,0.1,0.6,0,0,0.2,0.1,0.2,0,0,0,1.5,1
2017-07-02 08:40,0,0,0.1,0.6,1.5,1,0,0.8,1,1,2,0.1,0.6,1,1.5,1.5,0,0.4,0.4,0.2,0.2,0,0.1,0.4,0.2,0.2
2017-07-02 08:50,0,7,6,10,14,14,2,7,9,2,4,0.8,0.8,0.8,1.5,0.6,0.4,0.6,0.4,0.2,0.2,0.8,0.8,0.6,0.2,0.1
2017-07-02 09:00,0.05,20,20,30,25,12,14,30,40,20,7,8,12,18,16,8,2,10,16,6,3,1,2,3,1,1
2017-07-02 09:10,0,20,18,20,12,14,35,16,18,10,16,30,25,14,12,14,20,25,16,18,16,14,8,14,16,4
2017-07-02 09:20,0,25,20,20,16,2,20,20,14,16,0.8,20,12,25,20,1,12,10,18,6,0.8,9,8,8,6,3
2017-07-02 09:30,0,60,50,25,7,0.6,40,25,9,2,0.2,25,10,4,0.6,0.2,14,2,0.6,0.1,0,9,2,0.4,0.1,0
2017-07-02 09:40,0,100,40,1.5,2,1,50,20,9,2,2,30,100,30,1.5,0.1,10,30,5,0.8,0.2,9,20,4,1.5,1
2017-07-02 09:50,0,5,1,1,0.4,0,6,1,1,0.4,0.1,20,10,0.8,0.4,0.1,7,3,1.5,0.2,0,3,1,0.6,0.1,0
2017-07-02 10:00,0,5,4,0.2,0.1,0,1.5,6,0.8,0.6,0.6,4,0.6,0.8,0.2,0.2,2,0.8,0.2,0.2,4,2,0.6,0.2,0.1,0.1
2017-07-02 10:10,0.05,0,0,0,0,0,0.1,0,0,0,3,0.2,0,0,0,1.5,0.2,0.2,0.6,2,2,0.1,0.4,1,2,1.5
2017-07-02 10:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2,0
2017-07-02 10:30,0,0.2,0.8,0.6,0.2,0,0,0.6,1,1,0,0,0.6,0.6,0.1,0,0,0,0.1,0,0,0,1,0,0,0
2017-07-02 10:40,0,0.4,0,0,0,0,0.6,0,0,0,0,0.8,0.4,0,0,0,0.6,1.5,0.2,0,0,0.6,1,0.6,0,0
2017-07-02 10:50,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-02 11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-02 11:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-02 11:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-02 11:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-02 11:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-02 11:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-02 12:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-02 12:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-02 12:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-02 12:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-02 12:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-02 12:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4,0.1
2017-07-02 13:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-02 13:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-02 13:20,0,0,0,0,0,0,1,0.6,0.2,0.1,0.2,0.4,0.2,0.2,0.4,0.4,0.2,1,0.8,0,0,0,3,0.2,0,0
2017-07-02 13:30,0,0,0.1,0.2,0.1,0.1,0,0.1,0.1,0.1,0.1,0,0,0.1,0,0,0,0,0,0,0,0.8,0.8,0.8,0.4,0.2
2017-07-02 13:40,0,0.6,0.2,0,0,0,0.2,0.1,0,0,0,0.1,0.1,0.2,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.2,0.2,0.2
2017-07-02 13:50,0,0.1,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-02 14:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-02 14:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-02 14:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-02 14:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-02 14:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-02 14:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-02 15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-02 15:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-02 15:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-02 15:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-02 15:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-02 15:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-02 16:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-02 16:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-02 16:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-02 16:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-02 16:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-02 16:50,0,0.2,0.2,0.2,0,0.1,0,0,0.1,0,0.1,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0
2017-07-02 17:00,0,0.1,0.1,0.1,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0.1,0.1,0.1,0,0.1,0.2,0.2,0.1,0,0.1,0.2,0.2
2017-07-02 17:10,0,0,0,0.2,0.2,0,0,0.2,0.4,0.4,0.1,0.4,0.4,0.8,0.4,0.4,0.4,0.6,0.4,0.2,0.6,0.2,0.4,0.2,0.1,0.2
2017-07-02 17:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-02 17:30,0,0.1,0.1,0.1,0.1,0,0,0.1,0.1,0.1,0,0,0.2,0.2,0.1,0.2,0,0,0.1,0,0,0,0,0,0,0
2017-07-02 17:40,0,0.2,0.2,0.2,0,0,0.2,0.2,0.1,0,0,0.4,0.2,0.1,0.1,0,0.2,0.2,0.1,0.1,0,0.2,0.2,0.1,0.1,0
2017-07-02 17:50,0,0.4,0.2,0.6,0.4,0.2,0.2,0.4,0.4,0.4,0.1,0.2,0.2,0.4,0.2,0.1,0.4,0.4,0.2,0.2,0.2,0.2,0.1,0.2,0.4,0.1
2017-07-02 18:00,0,1,0.2,0.6,0.4,0.4,0.4,0.4,0.6,0.6,0.4,0.8,0.4,0.8,0.4,0.4,0.8,0.6,0.6,0.2,0.4,0.8,0.6,0.4,0.4,0.2
2017-07-02 18:10,0,0.8,0.8,1,0.6,0.4,0.6,0.8,0.8,0.8,1,0.4,1,1.5,3,4,0.4,0.8,1,0.6,0.6,0.4,0.8,1,0.4,0.4
2017-07-02 18:20,0,0.4,0.4,0.6,0.2,0.2,0.6,0.6,0.6,0.4,0.2,0.6,0.6,0.4,0.2,0.4,0.6,0.6,0.4,0.4,0.2,0.8,0.6,0.4,0.4,0.2
2017-07-02 18:30,0,0.2,0.2,0.2,0.2,0.2,0.6,0.4,0.2,0.2,0.2,0.2,0.2,0.4,0.2,0.2,0.4,0.6,0.4,0.2,0.4,0.8,0.4,0.4,0.2,0.6
2017-07-02 18:40,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.2,0.2,0.1,0.1,0.1,0.1
2017-07-02 18:50,0,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.2,0.2,0.2,0.2,0.1,0.2,0.2,0.1,0.1,0.1
2017-07-02 19:00,0,0.2,0.2,0.1,0.2,0.4,0.6,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.2,0.2,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1
2017-07-02 19:10,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.4,0.2,0.2,0.2,0.2,0.4,0.2,0.2,0.2,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.2
2017-07-02 19:20,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-02 19:30,0,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.1,0.1,0.1,0.4,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2
2017-07-02 19:40,0,0,0,0,0.1,0.1,0,0,0,0.1,0.1,0.1,0.1,0,0.1,0.1,0.1,0.1,0,0,0,0.1,0.1,0,0,0
2017-07-02 19:50,0,0,0,0.2,0.6,0.6,0,0,0.2,0.6,0.6,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0
2017-07-02 20:00,0.6,20,50,70,100,100,1.5,25,40,80,90,0.6,9,20,60,90,0.2,2,3,6,10,0.8,0.8,0.8,1.5,2
2017-07-02 20:10,0.25,16,30,35,35,30,16,30,40,25,30,16,20,25,20,18,25,25,30,25,30,70,50,35,30,20
2017-07-02 20:20,0,7,5,2,3,3,5,3,4,3,4,9,9,6,4,2,12,14,6,5,3,16,10,12,6,8
2017-07-02 20:30,0,1.5,1.5,1,1.5,2,1.5,2,1,1.5,2,2,1.5,1,1.5,2,2,2,1.5,1.5,1.5,2,2,1.5,1.5,1
2017-07-02 20:40,0.05,2,2,3,4,4,2,2,3,5,5,2,2,3,3,4,1.5,2,1.5,3,3,2,2,2,2,5
2017-07-02 20:50,0,4,4,2,3,1.5,3,3,2,2,1,2,2,1.5,1,0.8,2,2,1.5,1,1.5,1.5,2,0.8,1,2
2017-07-02 21:00,0,1,0.4,0.2,1,1.5,0.6,0.4,1,1.5,2,0.4,0.6,1.5,2,2,0.2,0.6,1,2,2,0.2,0.8,1.5,2,3
2017-07-02 21:10,0,0.6,0.6,0.8,0.8,1,0,0.2,0.1,0.1,0.2,0.2,0.2,0.1,0.2,0.2,0.2,0.2,0.6,0.2,0.2,0.6,0.6,0.8,0.4,0.2
2017-07-02 21:20,0,5,6,6,8,7,4,6,7,3,4,3,3,3,3,2,1.5,1.5,2,2,2,0.8,0.8,0.8,1,1.5
2017-07-02 21:30,0.05,7,6,3,3,3,8,6,5,3,3,6,4,4,3,2,5,4,3,2,3,4,4,3,2,2
2017-07-02 21:40,0,1,1,1.5,1,1,1,1.5,2,1,1,1.5,1.5,2,2,1,1.5,1.5,1.5,1,1,1.5,1.5,1.5,1,1
2017-07-02 21:50,0,1.5,1.5,1,0.8,0.8,1,1,1,1,0.8,1,1,1,1.5,0.6,1,1,1,1.5,1,1,1,1.5,1,0.8
2017-07-02 22:00,0.1,3,3,30,7,6,0.6,0.8,7,4,4,1,0.2,0.6,1,0.8,1,0.4,0.2,0.2,1,1,0.6,0.4,0.2,0.4
2017-07-02 22:10,0.2,40,30,16,25,25,20,9,16,20,25,8,12,20,18,14,5,12,18,16,16,9,14,40,25,35
2017-07-02 22:20,0.15,10,9,10,9,8,12,12,10,8,7,14,14,10,5,12,12,8,7,5,12,14,14,10,8,18
2017-07-02 22:30,0.15,3,5,5,5,10,2,3,3,4,8,2,2,2,5,5,1.5,2,4,6,4,2,4,8,8,6
2017-07-02 22:40,0.2,7,8,9,9,10,6,7,7,8,8,7,8,9,9,8,8,9,9,10,10,8,10,10,9,16
2017-07-02 22:50,0.9,10,18,18,20,20,10,14,16,14,16,14,16,16,14,14,14,18,20,20,16,10,14,20,20,20
2017-07-02 23:00,1.25,30,30,30,25,20,20,25,35,35,50,18,30,30,40,40,25,30,30,35,40,20,20,20,25,14
2017-07-02 23:10,1.1,30,30,25,35,40,35,40,35,50,50,25,40,40,40,40,25,35,40,35,50,35,50,40,40,40
2017-07-02 23:20,0.35,10,6,5,4,12,16,12,6,12,18,16,18,8,10,14,14,25,12,10,16,30,18,16,20,35
2017-07-02 23:30,0.75,10,12,20,20,25,6,18,25,30,30,10,18,20,20,20,10,18,30,30,20,12,20,30,20,25
2017-07-02 23:40,0.75,12,12,30,30,25,20,30,35,20,16,25,25,30,30,25,18,20,25,25,30,18,20,25,20,30
