Date,AWS,wind_speed,wind_direction,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,R24,R25,R26,R27,R28,R29,R30,R31,R32,R33,R34,R35,R36,R37,R38,R39,R40,R41,R42,R43,R44,R45,R46,R47,R48,R49
2017-07-02 04:10,0,0.89,337.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0,0,0,0,0,0.2,0.6,0,0,0,0,0,0.4,1,0,0,0,0,0.2,0.2,1
2017-07-02 04:20,0,0.37,337.5,0,0,0,0,0,0,0.8,0,0,0,0,0,0,1.5,0,0,0,0,0,0.2,0.8,0,0,0,0,0,0.6,1.5,0,0,0,0,0,0.8,2,0,0,0,0,0,1,4,0,0,0,0,0.6,2,5
2017-07-02 04:30,0,0.51,320.4,0,0,0,0,0.1,0.6,3,0,0,0,0,0.1,1,4,0,0,0,0,0.2,1.5,5,0,0,0,0,0.8,1.5,2,0,0,0,0.2,3,2,3,0,0,0,0.8,2,4,6,0,0,0,0.8,3,4,7
2017-07-02 04:40,0.1,0.41,308.6,1,1.5,2,3,5,4,5,0.6,0.8,1,3,6,6,5,0.2,0.2,1,2,3,6,7,0,0.2,0.6,2,3,7,7,0,0.1,0.8,1,3,6,5,0.1,0.1,0.4,1.5,3,5,8,0.1,0.1,0.8,3,4,5,7
2017-07-02 04:50,0,0.13,292.3,0.1,0.4,0.8,0.6,0.8,1.5,5,0.1,0.4,0.8,0.8,1.5,2,3,1,1,1,1,1.5,2,3,1.5,2,2,2,2,4,3,0.6,2,2,3,3,6,5,1,2,3,2,6,7,6,1,3,3,3,3,6,8
2017-07-02 05:00,0.15,0.41,338.8,2,0.2,1,2,4,5,3,1,0.4,1,2,4,6,6,1,0.6,1.5,3,3,7,5,1,0.8,1,3,2,9,9,1.5,2,2,3,3,4,8,0.8,2,4,4,5,5,6,0.8,3,5,6,7,6,8
2017-07-02 05:10,0.05,0.62,340.7,0.6,0.8,1.5,1.5,1,0.8,0.4,0.8,1.5,3,3,1.5,1,0.8,0.6,2,3,5,2,1,3,0.4,3,4,5,5,4,5,0.8,1,3,5,8,14,7,1,1.5,2,3,7,12,10,1,3,3,4,10,12,6
2017-07-02 05:20,0,0.27,313.9,3,2,3,2,1,1.5,2,1,1,0.4,0.8,0.2,1,3,1,0.6,0.6,0.6,0.1,1.5,2,1,1,1,1,0.4,3,4,1,1,1.5,1,0.4,2,4,1.5,2,1.5,1,1,2,3,2,2,2,1,1.5,2,2
2017-07-02 05:30,0.1,0.42,255.9,3,5,5,3,3,3,3,2,5,4,4,3,3,3,3,3,4,3,2,3,4,3,1.5,1.5,2,1.5,3,5,4,1,0.8,0.8,2,3,5,1,1,0.4,3,4,4,5,1,0.8,0.8,3,5,6,8
2017-07-02 05:40,0.25,0.46,272.5,4,4,4,4,5,3,5,4,4,3,4,5,5,2,7,4,3,4,3,4,2,6,7,3,4,3,2,2,8,4,3,4,3,2,1.5,5,5,4,3,4,3,2,4,4,4,3,3,3,3
2017-07-02 05:50,0.05,0.56,4.6,4,3,4,3,1.5,0.6,1.5,4,6,3,2,1,0.8,6,6,9,6,2,1.5,1,6,6,5,4,3,2,1.5,4,3,2,3,3,3,3,3,2,4,3,3,3,2,3,3,4,7,5,2,1.5,1
2017-07-02 06:00,0,0.92,349,7,9,5,2,1.5,0.1,0.1,3,7,4,1,0.4,0.1,0.2,4,1.5,1.5,0.8,0.6,0.8,2,7,4,2,0.8,0.8,1.5,4,5,4,2,1,1,3,4,5,2,2,1,3,3,4,5,3,2,1.5,4,3,4
2017-07-02 06:10,0,0.32,333.5,6,7,6,0.2,0,0.2,0.4,7,4,3,0.6,0.2,0.2,1,7,3,1.5,0.2,0.2,0.4,1,5,3,1.5,0.2,0.4,0.2,0.2,6,4,1.5,0.6,0.1,0.1,0.6,3,2,1,0.6,0.4,0.6,1.5,1.5,1,0.8,0.8,1.5,1.5,1.5
2017-07-02 06:20,0,0.31,303.2,3,3,2,0.2,0.6,4,4,3,6,1.5,0.6,1,2,7,2,0.8,0.6,0.2,0.6,3,6,0.8,0.8,0.4,0.2,0.2,0.4,3,1.5,0.8,0.2,0.1,0.6,1.5,1.5,5,1.5,0.2,0.2,1,1.5,2,3,0.8,0.2,0.4,0.6,1,1
2017-07-02 06:30,0.05,0.9,346,1.5,3,4,7,6,7,6,0.1,0.8,5,7,8,7,5,0.6,0.4,1,3,5,7,8,1,0.6,1,2,4,6,5,2,0.6,1,2,3,9,8,4,1.5,0.6,2,3,9,8,0.8,0.8,0.6,1.5,3,5,8
2017-07-02 06:40,0.05,0.25,341.2,0,0,0,0.1,0.1,0.6,1,0,0,0.8,0.8,1,1,2,1,1,1,1.5,4,3,4,2,4,2,3,5,6,5,3,5,6,8,12,7,7,4,7,10,7,12,8,7,1,3,10,12,16,10,8
2017-07-02 06:50,0,0.84,9,0,0,0,0,0.1,0.6,0.6,0,0,0,0,0.6,1.5,1.5,0,0,0,0,1,4,7,0,0,0,0,2,2,4,0,0.4,0.2,1.5,2,2,4,0.8,0.6,1,1.5,2,3,3,1,1,2,2,3,3,3
2017-07-02 07:00,0,0.91,344.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.2,0,0,0.2,0.6,0.4,0.2,0.4,0,0,0.1,0.2,1.5,1.5,1,0,0,0.6,2,4,1.5,1.5,0,0.4,2,5,6,2,1.5
2017-07-02 07:10,0,1.15,343.8,0.6,0.4,0.2,0,0,0,0,0.6,0.4,0.1,0,0,0,0,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0,0,0,0
2017-07-02 07:20,0,1.15,311.1,0.8,0.2,1,1,0.4,0.2,0.2,1,1,1,0.4,0.2,0.1,0.1,1,0.8,0.8,0.2,0.1,0,0,0.6,0.8,0.8,0.2,0,0,0,0.6,0.1,0.1,0,0,0,0,1,0.2,0,0,0,0,0,0.2,0.1,0.1,0,0,0,0
2017-07-02 07:30,0,1.06,328.1,0.1,0,0.1,0.1,0,0,0.1,0.1,0.4,0.2,0.1,0,0,0.1,0.1,0.4,0.4,0.2,0.1,0.1,0.2,0.1,0.2,0.2,0.2,0.2,0.2,0.4,0.6,0.4,0.4,0.4,0.1,0.4,0.4,0.4,0.6,0.2,0.2,0.2,0.2,0.2,0.8,0.4,0.6,0.2,0.1,0.1,0.1
2017-07-02 07:40,0,0.73,8.5,0,0,0,0,0,0.2,0.4,0,0,0,0.2,0.1,0.2,0.6,0,0,0,0.2,0.1,0.2,0.6,0,0,0,0,0.1,0.2,1,0.4,0,0,0.1,0.2,0.4,0.6,0.4,0.2,0.2,0.1,0.2,0.4,0.6,0.1,0.1,0.2,0.2,0.4,1,0.8
2017-07-02 07:50,0,0.51,336.6,0.4,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.2,0,0,0,0,0.2,0.2,0.2,0,0,0,0,0.2,0.4,0.4,0,0.1,0,0.1,0.2,0.4,0.4,0,0.2,0.2,0.2,0.4,0.4,1
2017-07-02 08:00,0,1.22,356,2,0.4,0.1,0,0,0,0,5,2,0,0,0,0,0,5,1.5,0.2,0,0,0,0,4,0.6,0.1,0,0,0,0,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1
2017-07-02 08:10,0,1.39,345.1,0.8,0,0,0,0,0,0,0.2,0.1,0,0,0,0,0,0.2,0.1,0,0,0,0,0,0.4,0.2,0.2,0,0,0,0,0.2,0,0.1,0,0,0,0,0.4,0.2,0.2,0,0,0,0,0.4,0.6,0.2,0,0,0,0
2017-07-02 08:20,0,0.87,345.6,2,0.1,0,0.1,0.2,0.1,0.1,1.5,0.1,0,0,0.2,0.2,0,0.4,0.1,0,0,0,0.1,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-02 08:30,0,0.86,297.5,4,0.8,0.2,0.1,0.1,0.1,1.5,7,1,0.2,0.1,0.1,0.1,0.6,4,0.6,0.1,0,0,0.2,0.4,0.4,0.2,0.1,0.1,0,0.1,0.2,0.6,0,0.1,0.1,0.1,0.1,0.2,0.2,0,0,0,0.1,0.2,0.4,0.2,0.1,0,0,0,0.1,0.2
2017-07-02 08:40,0,0.86,331.4,0.6,0.4,0.2,0,0.4,1,1,0.4,0.2,0.1,0.1,0.2,0.8,1.5,0.2,1,0.2,0.1,0.6,1.5,1.5,2,0.4,0.1,0.1,0.6,1,1,4,0.8,0.1,0.1,1.5,1,0.6,4,1,0.2,0.2,0.8,1,0.8,0.6,0.4,0.4,0.4,0.6,0.4,0.2
2017-07-02 08:50,0.1,1.18,328.3,0.2,0.4,0.6,3,3,4,4,0.2,0.4,0.8,3,6,8,3,0.2,0.6,1,4,5,9,5,0.4,0.2,1,3,4,2,1.5,0.2,0.6,0.6,1,1.5,0.8,1,1,0.1,0.2,0.6,0.4,0.4,0.4,2,0,0.2,0.6,0.6,0.4,0.4
2017-07-02 09:00,0.05,1,348.7,2,1.5,2,1.5,1.5,2,4,1,1,1.5,2,1.5,3,3,0.2,0.6,1.5,2,3,4,4,0.2,1,3,3,4,6,5,0.1,1.5,4,4,5,6,4,1,2,5,4,3,3,2,1.5,4,5,5,3,1,0.6
2017-07-02 09:10,0.1,1.19,315.4,3,6,6,4,3,2,1,2,6,5,7,5,4,2,2,5,8,5,5,4,4,2,7,8,6,6,8,8,3,4,8,7,6,4,5,5,4,7,6,5,4,3,1.5,4,6,5,4,3,3
2017-07-02 09:20,0,1.11,334.1,3,2,2,2,0.6,0.4,0.2,2,2,5,1.5,0.4,0.4,0.2,2,5,7,1.5,0.4,0.2,0.2,2,4,2,2,1,0.4,0.4,1.5,2,3,2,1.5,0.8,1,2,3,4,5,2,1.5,3,4,4,6,6,3,7,3
2017-07-02 09:30,0,1.26,358.7,1.5,1,0.8,0.4,0.4,0.6,0.4,0.8,0.8,0.8,0.6,0.6,1,0.6,0.8,0.4,0.8,0.8,0.6,1.5,0.8,0.8,0.4,0.2,0.4,0.6,0.4,0.4,1,0.6,0.2,0.2,1,0.8,0.4,0.6,0.4,0.1,0.2,0.8,1,0.6,0.2,0.2,0.1,0.2,0.6,0.6,0.4
2017-07-02 09:40,0.05,0.89,333.6,0.2,0.1,0.2,0.2,0.2,0.1,0.4,0.2,0.2,0.2,0.2,0.2,0.1,0.2,0.4,0.2,0.2,0.2,0.1,0.1,0.4,0.6,0.2,0.2,0.2,0.2,0.1,0.2,0.2,0.4,0.2,0.2,0.4,0.2,0.2,0.2,0.2,0.4,0.4,0.6,0.2,0.1,0.2,0.2,0.4,0.8,0.4,0.1,0.1
2017-07-02 09:50,0,0.73,330.6,0.8,0.4,0.2,0.1,0,0,0,1,0.4,0.1,0,0,0,0,0.8,0.2,0,0.1,0.2,0.2,0.1,0.6,0.2,0,0.1,0.2,0.2,0.2,0.1,0.1,0,0,0.2,0.2,0.8,0,0,0,0,0.1,0.2,0.6,0,0,0,0,0.1,0.1,0.1
2017-07-02 10:00,0,0.91,305.3,0.8,1,0.6,0.6,0.2,0.2,0,1,1,0.8,1,0.8,0.1,0,1.5,1,0.8,1,0.8,0.2,0,0.6,0.6,0.4,0.6,0.2,0.1,0,1,0.2,0.2,0.1,0.1,0,0,0.2,0.1,0.1,0,0,0,0,0,0,0,0,0,0.1,0.1
2017-07-02 10:10,0,0.83,317.9,0.2,0.2,0.2,0,0,0,0,0.2,0.2,0.2,0.1,0,0,0,0.2,0.1,0,0,0,0,0,0.2,0.1,0,0,0,0,0,0.2,0,0,0,0,0,0,0.2,0.1,0,0,0,0,0,0.2,0.1,0,0,0,0,0
2017-07-02 10:20,0,0.44,189.2,0,0,0,0,0,0.1,0.2,0,0,0,0,0,0.1,0.1,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0.1,0.2,0,0,0,0,0,0.1,0.1,0,0,0,0,0,0.6
2017-07-02 10:30,0,0.46,306.1,0,0,0,0,0,0.1,0.1,0,0,0,0,0,0.1,0.2,0,0,0,0,0,0.8,0.8,0,0,0,0,0.1,1,1,0,0,0,0,0,0.2,0.4,0,0,0,0,0,0.1,2,0,0,0,0,0,0.2,3
2017-07-02 10:40,0,0.15,335.3,0,0,0,0,0,0.8,1,0,0,0,0,0.2,0.6,0.4,0,0,0,0,0.4,0.8,1,0,0,0,0,0.2,0.6,1,0,0,0,0.1,0.2,1,1.5,0,0,0,0.1,0.2,0.4,1.5,0,0,0,0.1,0.1,0.1,1
2017-07-02 10:50,0.05,0.03,286.5,0,0,0.1,0.4,3,3,3,0,0,0.1,0.6,1,3,3,0,0,0.2,1.5,2,3,3,0,0,0.2,1,3,3,3,0,0,0.2,0.6,2,5,3,0,0,0.1,0.6,1.5,5,4,0,0,0.2,0.6,2,4,4
2017-07-02 11:00,0,0.29,259.9,2,6,7,6,4,3,3,1,6,8,9,5,3,2,1,4,7,8,6,4,1.5,0.8,2,5,6,9,3,2,0.4,1.5,3,4,6,2,2,0.4,1,3,6,4,2,3,0.4,1,2,4,4,2,2
2017-07-02 11:10,0.1,0.56,253.6,3,5,6,5,3,5,6,5,5,5,6,4,5,14,2,5,4,4,3,4,14,3,4,6,4,5,3,4,3,3,8,7,6,3,3,6,5,4,3,2,2,4,7,6,4,2,2,2,2
2017-07-02 11:20,0.05,0.38,228.4,6,6,5,6,5,6,5,12,10,5,5,7,4,4,7,10,6,4,4,5,3,6,5,4,5,5,5,5,7,5,5,4,4,3,5,6,7,4,4,8,9,7,6,5,4,6,9,8,10
2017-07-02 11:30,0.1,0.25,292.6,5,5,5,8,8,5,3,5,5,5,8,7,4,4,5,5,6,8,7,5,5,5,6,7,10,7,4,5,5,4,4,8,6,6,4,4,3,4,4,5,6,4,4,4,4,4,3,3,2
2017-07-02 11:40,0,0.91,354.5,7,6,7,6,3,4,4,5,6,7,8,5,2,2,5,5,7,7,4,2,1.5,6,5,6,5,5,2,1.5,4,6,7,7,4,4,2,5,5,7,6,5,4,3,2,5,8,6,4,4,3
2017-07-02 11:50,0.1,0.91,308.7,4,10,10,8,9,9,8,4,6,8,9,9,8,8,5,8,8,8,8,6,5,9,8,9,9,4,3,1.5,7,9,5,5,1.5,2,3,7,5,3,2,1,1.5,1.5,8,7,3,2,1,1,1
2017-07-02 12:00,0.1,1.03,349.8,10,16,12,10,10,8,3,12,16,12,10,10,10,3,7,10,12,10,10,12,3,6,8,7,12,9,9,4,5,5,7,7,8,7,6,5,5,6,9,6,6,5,7,8,7,10,8,7,6
2017-07-02 12:10,0.05,1.19,338.4,1,0.8,1,1,1,4,9,1.5,2,3,2,1.5,2,5,1,1.5,3,4,6,1.5,4,1,1,1.5,3,5,4,1,1.5,1,1.5,1.5,2,1.5,1,2,1.5,2,2,1.5,0.8,0.8,3,3,7,4,2,0.8,0.8
2017-07-02 12:20,0.15,0.69,283.1,1,1,3,2,2,4,5,1.5,1.5,1.5,2,2,3,5,2,2,3,5,7,7,7,1.5,3,3,4,6,10,14,1,2,2,3,4,6,16,1.5,2,3,2,2,5,5,1.5,1.5,4,3,1.5,4,3
2017-07-02 12:30,0.15,0.79,135.6,3,2,4,3,3,4,4,3,5,3,4,3,3,5,4,4,5,3,4,5,5,3,3,4,6,7,7,5,2,1.5,3,5,8,8,6,2,2,2,4,6,6,7,1.5,2,3,4,6,5,5
2017-07-02 12:40,0.05,0.26,144.1,4,5,4,2,3,2,2,8,7,3,2,3,2,1.5,6,6,6,5,2,3,3,3,7,7,6,7,2,3,2,5,6,10,8,3,3,3,4,7,7,7,7,4,2,5,7,5,4,4,3
2017-07-02 12:50,0.05,1.6,167.8,7,4,6,7,5,6,4,8,9,8,8,6,8,3,10,10,10,10,5,4,1.5,9,7,10,12,8,1.5,0.6,7,5,7,9,5,0.8,0.8,4,7,4,3,3,1.5,1.5,3,3,6,2,2,2,1.5
2017-07-02 13:00,0,1.87,124.5,0.2,0,0.1,0.2,0.4,0.4,1,0.1,0.1,0.2,0.4,0.4,0.4,2,0.1,0.6,0.6,0.6,1.5,3,3,0.6,1,2,3,3,8,5,2,3,5,6,7,9,12,3,6,10,10,10,10,6,5,6,10,8,5,6,4
2017-07-02 13:10,0,1.69,151.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.6,0.6,0,0,0,0.1,1,1,1,0,0,0.2,3,1,1.5,1,0,0.1,0.2,2,3,1.5,2,0.4,0.6,1,1,2,2,2
2017-07-02 13:20,0,1.27,139.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0.6,0.8,0,0,0,0.1,0.2,2,3,0,0,0,0.2,0.4,0.8,3
2017-07-02 13:30,0,0.7,182,0,0,0,0,0.1,1,1,0,0,0,0,0,0.4,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0.6,0,0,0,0,0.4,0.6,1,0,0,0,0.1,1,1.5,2
2017-07-02 13:40,0.05,0.45,133.7,0,0,0,0.4,1,2,5,0,0.1,0.4,0.8,2,3,4,0,1,1.5,1.5,2,3,2,0,1,2,3,4,8,9,0,0.4,2,2,3,7,5,0,0,0.4,1.5,8,10,7,0,0,0.1,0.6,8,12,12
2017-07-02 13:50,0.05,0.53,68.6,1,1.5,4,4,4,8,8,1,1,4,6,9,7,12,0.1,0.8,2,5,8,9,8,0,1,2,5,8,8,8,0,0.6,2,6,7,4,7,1.5,1,2,3,6,6,4,1.5,2,2,2,4,3,3
2017-07-02 14:00,0.1,0.96,117,4,5,5,6,5,7,5,2,5,8,6,9,10,7,2,7,7,6,6,10,8,7,12,7,7,8,10,10,7,12,12,7,9,12,10,6,16,12,7,10,12,10,3,6,7,8,6,8,7
2017-07-02 14:10,0.05,0.19,59.2,4,5,2,6,6,6,2,4,7,4,4,10,7,3,7,7,5,7,10,10,3,6,7,7,8,12,9,2,10,5,6,6,10,6,3,9,8,6,7,4,4,3,6,7,7,4,4,4,4
2017-07-02 14:20,0.05,0.85,141.1,0,0,0.8,1,2,1.5,1,0,0.2,1,4,3,2,0.4,1,1,2,3,2,1.5,0.6,1,4,4,5,4,3,0.6,3,4,5,7,7,2,2,12,6,6,6,5,1.5,2,7,10,6,4,2,1.5,2
2017-07-02 14:30,0,0.71,102.6,0,0,0.1,0.8,1.5,1,0.4,0.8,0.8,0.4,1,1.5,1.5,0.8,0.4,0.6,0.6,1,1,1.5,1,0.2,0.2,0.8,1,1,0.8,0.6,0.1,1.5,1.5,1,1,0.1,0.2,1,0.6,1,2,0.8,0.2,0.2,1,1.5,1,0.4,0.2,0.4,0.6
2017-07-02 14:40,0.05,1,76.7,0,0,0.4,0.6,1.5,1.5,0.4,0,0,0.4,0.4,0.4,0.4,0.4,0,0,0.8,0.8,0.6,0.6,0.6,0,0,0.4,1,0.8,0.8,2,0,0.1,0.4,0.4,0.2,0.6,0.6,0,0.4,0.6,0.4,0.2,0.4,0.2,0.2,0.6,0.8,0.6,0.2,0,0
2017-07-02 14:50,0.05,1.22,120.7,0,0.4,2,1,0.2,1.5,2,0,0.8,1,1,0.6,1,2,0.6,1.5,1.5,1,0.2,1.5,1.5,0.8,2,3,1,0.8,1.5,2,0.4,0.6,2,2,1,0.4,1,0.4,1,0.6,0.8,0.6,0.4,0.8,0.2,0.4,0.2,0.2,0.4,0.2,0.4
2017-07-02 15:00,0.05,1.56,135.1,2,4,5,1,3,5,6,0.2,4,8,3,1.5,4,6,3,4,5,1,1.5,3,5,3,3,5,2,1.5,2,4,1,1.5,1,0.8,1,3,3,1.5,0.8,0.2,0.6,2,2,2,2,2,1,2,3,8,3
2017-07-02 15:10,0.1,1.23,133.6,0.1,1.5,3,6,2,2,2,0.1,1,2,3,2,2,2,2,1,2,2,2,2,2,1.5,1.5,2,3,5,4,2,2,4,6,4,4,3,1.5,6,2,5,4,5,2,1.5,5,4,4,3,4,3,3
2017-07-02 15:20,0.05,0.71,127,1.5,2,3,3,4,2,2,1.5,3,2,3,4,1.5,1.5,0.6,1.5,3,1.5,1.5,1.5,1,0.8,2,2,1,1,0.6,0.4,2,2,3,3,1.5,0.8,0.2,4,3,2,1.5,2,1,0.2,2,4,3,2,2,1.5,0.6
2017-07-02 15:30,0,1.19,157.7,0,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0,0,0,0.6,0.4,0.4,0.1,0.2,0,0,1,0.8,1,0.6,0.4,0,1.5,1.5,1,1.5,1,0.4,0,3,3,2,1,1,0.6,0,2,3,2,2,0.8,0.2,0
2017-07-02 15:40,0,0.83,152.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0.2,0.1,0.1,0,0,0,0.2
2017-07-02 15:50,0,1.19,134.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-02 16:00,0,1.47,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-02 16:10,0,1.86,143.6,0.2,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-02 16:20,0,2.11,158.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-02 16:30,0,2.3,140.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-02 16:40,0,1.99,113.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-02 16:50,0,1.54,100.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-02 17:00,0,0.49,62.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.2
2017-07-02 17:10,0,1.36,66.1,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
