Date,AWS,wind_speed,wind_direction,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,R24,R25,R26,R27,R28,R29,R30,R31,R32,R33,R34,R35,R36,R37,R38,R39,R40,R41,R42,R43,R44,R45,R46,R47,R48,R49
2017-07-08 04:20,0,0.12,54.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-08 04:30,0,0.01,51.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-08 04:40,0,0.39,112.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-08 04:50,0,0.13,37.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-08 05:00,0,0,206.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-08 05:10,0,0,206.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,4,0.1,0,0,0,0,3,7,0.2,0,0,0,0,8,7,0.2,0,0,0
2017-07-08 05:20,0,0,206.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-08 05:30,0,0,206.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-08 05:40,0,0.19,206.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-08 05:50,0,0.29,53.2,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-08 06:00,0.05,0.56,28.6,0,0,0,0,0,0.8,0.8,0,0,0,0,0.2,1.5,0.6,0,0,0,0,5,5,3,0,0,0,0,0.6,1.5,1,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-08 06:10,0.05,0.5,94.9,0,0,0,0,0,0.1,0.8,0,0,0,0,0.1,2,0.8,0,0,0,0.4,0.8,2,0.6,0,0,0.2,1.5,2,1.5,0.4,0,0.2,2,2,2,1.5,1,0.1,1,2,5,2,1.5,0.4,0.6,4,4,4,3,0.6,0.2
2017-07-08 06:20,0,0.98,32.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,2,6,3,0,0,0
2017-07-08 06:30,0,1.49,62.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.6,0,0.8,0.4,0.1,0,1,0.8,0.6,2,0.6,0.4
2017-07-08 06:40,0,0.46,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-08 06:50,0,0.21,36.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-08 07:00,0,1.03,79.9,0,0.2,0.2,0.2,0.1,0,0,0,0,0.1,0.2,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-08 07:10,0,1.26,51.6,2,2,1.5,1,0.8,0.6,1,2,1.5,1,0.4,0.2,0.1,0,1,1,0.4,0.2,0.1,0,0,0.2,0.2,0.1,0,0,0,0,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-08 07:20,0,0.81,59.5,2,2,2,2,2,0.6,0.6,3,2,2,1.5,0.8,0.4,0.2,1.5,2,1.5,1.5,0.6,0.2,0.6,1.5,1.5,1,1,0.6,0.2,0,1,0.8,0.6,0.4,0.4,0,0,0.4,0.4,0.4,0.4,0.2,0,0,0.4,0.4,0.4,0.2,0.1,0,0
2017-07-08 07:30,0.1,0.46,52.9,3,4,2,2,1.5,1,2,2,3,3,1.5,1,4,5,4,2,1.5,1,2,3,5,2,2,1.5,1.5,2,3,2,1.5,1,0.6,0.8,5,6,0.2,1,0.8,0.2,1,4,4,0.4,1,0.4,0.2,0.2,0.2,0.4,0.1
2017-07-08 07:40,0.05,0.67,108.6,7,5,30,30,12,14,9,10,3,4,35,25,9,8,3,2,1.5,4,2,2,2,4,2,3,10,1.5,2,3,2,2,10,6,3,3,3,1.5,14,14,9,9,5,16,1.5,9,9,6,0.6,1,1.5
2017-07-08 07:50,0.1,2.03,226.7,4,4,8,4,6,6,4,3,5,16,4,4,5,4,6,14,16,4,3,3,4,9,16,12,5,3,5,8,8,8,5,3,4,16,12,2,4,2,4,8,18,14,9,3,8,5,20,20,20
2017-07-08 08:00,0.05,1.23,209.7,3,3,4,5,5,8,6,5,5,4,3,5,6,5,4,5,4,4,5,5,3,3,3,3,4,5,5,2,3,2,2,4,5,3,2,2,2,2,4,2,2,2,1,2,12,8,5,3,10
2017-07-08 08:10,0.1,0.86,291.9,2,2,4,7,7,6,6,1.5,3,3,4,6,4,6,2,4,5,4,5,5,4,3,4,4,5,5,4,4,4,4,5,5,4,4,5,4,5,6,5,3,3,2,2,5,4,3,4,5,3
2017-07-08 08:20,0.05,0.74,172.2,2,3,5,4,4,4,2,3,3,4,5,6,6,4,4,4,4,4,7,6,6,3,4,6,6,5,7,6,3,3,6,8,6,6,6,4,5,6,5,4,3,4,5,4,6,6,5,3,2
2017-07-08 08:30,0.05,0.78,172.4,3,3,3,2,1,1,1,3,4,4,3,1.5,1.5,1,4,5,6,4,3,3,1.5,5,7,8,6,3,3,1.5,4,6,6,7,7,6,1.5,4,4,5,9,8,6,1,4,6,6,5,4,2,1
2017-07-08 08:40,0,0.01,53.3,2,2,1.5,1.5,2,2,2,3,2,1.5,1,1,1.5,2,3,3,1.5,1,1,1.5,2,3,3,2,1.5,1.5,1,2,5,4,4,2,1.5,1,2,7,6,6,2,1.5,1,2,6,7,5,3,1.5,2,1.5
2017-07-08 08:50,0.05,0.21,53,1,1.5,2,2,4,3,3,1.5,1.5,1.5,3,4,5,3,1.5,2,3,4,5,4,3,1.5,1.5,2,2,2,3,3,2,2,1,1.5,1.5,2,3,4,2,1.5,1.5,1.5,1.5,1.5,5,4,2,1.5,2,1.5,2
2017-07-08 09:00,0.05,1.45,47.7,2,2,2,3,4,4,6,1.5,2,3,3,5,5,6,2,3,3,3,4,4,5,3,4,3,3,3,4,3,2,2,2,2,4,4,4,1.5,2,2,3,3,4,4,1.5,1,2,2,2,3,4
2017-07-08 09:10,0.1,1.92,64.4,4,3,3,3,5,5,5,3,3,4,4,4,4,4,3,4,4,6,6,5,6,2,3,4,5,7,8,8,2,3,4,5,6,9,10,3,3,5,5,6,6,8,3,2,4,5,5,5,7
2017-07-08 09:20,0.1,0.68,76.6,2,3,5,8,7,7,9,4,6,8,9,9,8,8,4,5,7,7,6,6,8,4,4,6,5,7,8,8,4,4,5,7,9,7,7,4,4,4,7,6,5,5,5,5,6,9,9,6,4
2017-07-08 09:30,0.1,0.83,118,7,6,5,5,4,3,5,8,8,8,6,4,5,6,6,10,8,8,7,5,6,10,10,8,9,9,5,5,8,9,10,8,10,10,3,10,10,10,14,12,8,12,6,10,10,10,10,9,14
2017-07-08 09:40,0.15,0.45,157.3,6,8,8,6,8,7,6,10,7,7,7,10,9,5,9,8,7,7,9,8,7,8,10,7,6,8,8,9,9,6,5,6,8,9,12,9,9,7,7,7,7,8,14,12,10,10,10,10,8
2017-07-08 09:50,0.15,1.02,209.4,10,9,9,9,9,8,8,8,8,8,7,8,6,6,8,8,6,7,6,6,6,10,9,6,6,6,7,8,10,8,6,7,9,10,16,12,10,12,12,14,16,12,12,10,12,12,10,10,9
2017-07-08 10:00,0.1,0.86,175.6,4,5,6,5,4,7,6,8,9,8,5,7,6,5,7,9,16,10,7,7,5,8,8,5,6,7,4,6,9,9,9,7,7,8,8,10,10,10,8,12,14,10,14,12,10,10,9,12,16
2017-07-08 10:10,0.05,0.19,150.8,1.5,2,2,3,4,5,9,2,3,4,4,7,6,8,5,5,6,6,7,10,10,6,5,6,5,6,8,9,6,7,6,7,7,5,9,10,9,10,16,14,6,7,14,16,14,12,10,5,5
2017-07-08 10:20,0.1,0.05,32.8,1.5,3,4,6,7,7,7,3,3,5,8,7,8,6,4,7,10,8,8,10,6,4,5,8,10,10,10,14,8,7,7,8,10,12,14,9,9,10,12,12,14,16,10,9,10,16,14,14,14
2017-07-08 10:30,0.1,0.01,316.8,1,2,2,1.5,2,2,1.5,3,3,4,3,3,3,4,3,4,5,6,5,5,6,5,5,6,8,7,6,8,9,8,9,9,10,9,8,16,16,12,12,12,10,12,10,10,9,10,12,10,9
2017-07-08 10:40,0.05,0.1,358.6,0.6,0.8,1,1,1.5,1.5,2,0.8,1,1,1.5,1.5,2,2,1.5,2,2,2,2,3,3,2,3,3,4,4,5,5,3,3,4,7,8,8,7,6,6,7,8,9,9,7,9,9,10,10,14,12,8
2017-07-08 10:50,0.1,0.19,52.6,0.6,1,1,1,1,1,1.5,1,1.5,1.5,2,2,3,2,1.5,2,2,2,3,4,3,2,3,3,3,4,3,3,2,4,4,5,4,4,5,2,3,6,5,6,7,7,4,6,10,10,14,12,10
2017-07-08 11:00,0,0.18,81.9,0.2,0.4,0.4,0.8,0.4,0.2,0.2,0.4,0.6,1,1,0.8,1,0.4,0.8,1,1.5,1.5,3,3,1,1.5,1.5,2,3,4,4,1.5,2,3,4,4,5,6,3,5,5,5,10,10,5,5,8,5,5,6,8,6,5
2017-07-08 11:10,0,0.64,237.5,0,0,0.2,0,0,0,0,0.1,1,0.2,0.2,0.1,0,0,2,1.5,2,1.5,0.2,0.1,0,2,1.5,4,0.8,0.6,0.2,0.1,2,2,3,2,1,0.8,0.4,1.5,2,3,3,2,2,1,2,4,9,3,3,4,1.5
2017-07-08 11:20,0,0.46,258.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0,0,0,0,1.5,0.8,0.2,0.2,0.2,0.1,0,8,2,0.6,0.6,0.6,0.2,0.2,10,2,1.5,1,1,0.6,0.2
2017-07-08 11:30,0,0.36,223.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0,0,0,0,0
2017-07-08 11:40,0,0.38,219.8,0.2,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-08 11:50,0,0.1,151.7,0.4,0.6,0,0,0,0,0,0.4,0.4,0,0,0,0,0,0.2,0.6,0.4,0,0,0,0,0.1,0.2,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-08 12:00,0,0.44,129,0.4,0.2,0,0,0,0,0,0.4,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-08 12:10,0,0.39,172.1,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-08 12:20,0,0.72,60.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-08 12:30,0,1.11,62.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-08 12:40,0,0.83,42.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-08 12:50,0,0.38,77.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-08 13:00,0,0.55,75.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-08 13:10,0,0.95,164.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-08 13:20,0,1.03,223.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-08 13:30,0,0.69,233.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-08 13:40,0,0.77,229.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-08 13:50,0,0.97,234.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-08 14:00,0,0.99,237.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-08 14:10,0,0.6,192.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-08 14:20,0,0.74,135.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-08 14:30,0,1.09,271.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-08 14:40,0,0.71,304.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-08 14:50,0,0.7,316.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-08 15:00,0,0.25,347.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-08 15:10,0,0.35,150.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-08 15:20,0,0.46,73.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-08 15:30,0,0.38,205.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-08 15:40,0,0.59,165.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-08 15:50,0,0.76,233.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-08 16:00,0,0.86,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-08 16:10,0,0.66,226.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-08 16:20,0,0.42,100.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-08 16:30,0,0.35,135.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-08 16:40,0,0.67,338.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-08 16:50,0,1.03,23.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-08 17:00,0,1.96,49.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-08 17:10,0,1.21,40.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-08 17:20,0,1.57,39.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-08 17:30,0,1.82,17.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-08 17:40,0,1.26,51.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-08 17:50,0,1.13,62.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0.4,0
2017-07-08 18:00,0,0.93,73.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-08 18:10,0,1.13,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-08 18:20,0,0.61,97.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-08 18:30,0,0.4,354.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-08 18:40,0,0.41,145.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-08 18:50,0,0.59,64.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-08 19:00,0,1.39,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-08 19:10,0,1.72,46.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-08 19:20,0,0.74,53.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-08 19:30,0,0.85,21.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
