Date,AWS,wind_speed,wind_direction,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,R24,R25,R26,R27,R28,R29,R30,R31,R32,R33,R34,R35,R36,R37,R38,R39,R40,R41,R42,R43,R44,R45,R46,R47,R48,R49
2017-07-02 04:30,0.25,0.87,182.8,1.5,6,5,6,4,5,2,2,6,5,5,4,5,2,2,4,5,3,3,4,1.5,2,4,4,5,4,2,2,1,3,5,6,4,4,4,2,6,8,7,7,4,4,4,9,10,6,5,4,4
2017-07-02 04:40,0.1,0.21,7,1.5,4,5,4,4,2,1.5,4,3,6,4,3,2,1.5,4,5,6,3,6,1.5,1.5,4,3,5,5,7,2,2,5,3,4,5,7,3,2,5,4,3,5,6,2,2,6,4,3,5,4,2,2
2017-07-02 04:50,0.3,0.04,2.7,2,2,3,6,14,9,9,1.5,3,5,5,7,5,4,2,3,6,6,3,4,2,4,4,6,6,3,3,1.5,5,4,6,3,1.5,2,4,6,3,4,2,1.5,2,5,7,3,4,1.5,1,2,4
2017-07-02 05:00,0.3,0.18,88,5,6,5,6,3,3,4,5,6,6,6,3,3,2,3,5,7,5,3,3,3,3,6,7,5,6,7,8,3,6,7,6,6,5,6,2,4,5,7,5,5,3,10,8,7,5,4,3,2
2017-07-02 05:10,0.3,0.78,101.8,0.6,2,7,5,4,3,8,1.5,2,7,6,8,5,6,2,2,9,7,7,4,2,3,4,8,7,4,5,3,8,4,7,4,3,4,2,10,5,5,3,2,3,1.5,8,7,3,2,2,1.5,1.5
2017-07-02 05:20,0.05,1.24,316.8,0.8,1.5,1,1.5,0,1,0.2,1.5,2,2,1.5,0.4,1,0.2,1.5,3,3,3,2,6,0.2,2,3,4,4,6,8,0.6,2,3,4,7,7,1.5,2,2,3,3,7,5,1,2,2,5,4,6,2,1,1
2017-07-02 05:30,0,3.24,212,0,0,0.2,0.2,0.2,0,0,0,0.4,0.2,0.1,0,0,0,0,0.6,0.2,0,0,0,0,0,0.4,0.2,0,0,0,0,0.2,0.6,0.4,0.1,0.6,0.1,0,0.4,0.8,0.4,0,1,0.6,0,0.6,1.5,0.8,0.1,1,0.6,0
2017-07-02 05:40,0,3.92,238.8,0,1.5,0.4,0.4,0,0,0,0,0.2,0.2,0.2,0,0,0,0,0,0.2,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-02 05:50,0,3.4,254.6,1,2,0.4,0,0,0,0,3,3,0.6,0.1,0,0,0,3,3,0.6,0.2,0,0,0,2,2,0.4,0.2,0,0,0,0.8,0.6,0.4,0.1,0,0,0,2,2,0.2,0.1,0,0,0,1,0.4,0.2,0,0,0,0
2017-07-02 06:00,0,3.96,236.5,0.8,0.1,0,0,0.1,0,0,0.2,0.1,0,0.1,0.1,0,0,0.2,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,1,0,0,0,0,0,0
2017-07-02 06:10,0,3.18,249.9,0,0.2,1.5,2,2,1,0,0,0,0.8,1,0.8,0.2,0,0,0,0.4,0.8,0.2,0,0,0,0,0,0.4,0.1,0,0,0,0,0,0.2,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0
2017-07-02 06:20,0,3.48,258,0,0,0,1,0.2,0,0,0,0,0.6,0.8,0.2,0,0,0,0,0.4,0.6,0.1,0,0,0,0,1,0.8,0.1,0,0,0,0,1,0.8,0,0,0,0.1,0.2,0.6,0.6,0,0,0,0.1,0.4,0.4,0.2,0,0,0
2017-07-02 06:30,0,3.87,266.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-02 06:40,0,2.7,250.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-02 06:50,0,2.19,250.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-02 07:00,0,3.96,232.9,0,0,0,0,0.1,0.1,1.5,0,0,0,0,0,0.2,3,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-02 07:10,0.05,3.28,231.8,0,0,0.2,1,1.5,2,2,0,0,0.2,0.8,1,1.5,2,0,0,0.8,1.5,2,2,3,0,0,1,4,4,1.5,4,0,0.1,0.8,3,2,3,6,0,0,0,0.1,0.1,0.4,6,0,0,0,0,0,0.2,1.5
2017-07-02 07:20,0.2,2.24,195.3,4,8,8,12,6,3,3,4,5,7,9,5,3,4,2,4,4,6,5,6,4,1,2,3,5,5,4,4,0.4,0.6,1.5,2,3,4,3,0.2,0.6,2,4,4,3,2,0.2,0.4,1.5,2,1,3,2
2017-07-02 07:30,0.2,2.66,205.3,1.5,3,4,4,3,2,2,5,8,7,4,1.5,3,4,4,8,6,2,2,3,4,7,5,5,3,5,5,3,7,4,4,4,5,8,7,6,5,3,2,2,2,1.5,4,6,6,2,3,2,1.5
2017-07-02 07:40,0.3,2.54,204.7,2,1.5,1.5,1,2,2,8,2,3,2,2,2,4,6,2,1.5,2,4,4,5,8,3,4,3,2,3,4,5,4,5,2,3,2,3,3,4,4,4,2,3,2,3,4,3,2,1,2,2,1
2017-07-02 07:50,0.3,2.1,224,8,7,5,6,4,2,5,4,4,3,4,4,3,4,5,9,7,2,3,3,3,1,1,2,3,3,4,3,1.5,1,3,1.5,4,5,2,4,3,3,2,4,5,1,4,6,6,2,3,2,0.8
2017-07-02 08:00,0.15,1.51,273.5,2,5,6,4,2,1.5,0.4,2,2,3,3,1.5,1.5,1,2,2,2,2,1,1,3,3,2,1.5,1.5,0.8,2,4,4,2,1.5,0.8,0.8,3,0.6,3,3,1.5,0.6,1,1.5,0.4,2,2,1,0.8,1,0.6,0.1
2017-07-02 08:10,0,0.88,252.8,3,9,14,10,3,1.5,0,3,8,9,10,4,1.5,0.2,3,7,4,7,0.6,0.4,0.4,2,4,2,1.5,0.6,0.4,0.1,2,2,2,1.5,0.8,0.8,0.1,2,1.5,1.5,1,1.5,1,0.1,2,3,0.8,1.5,1.5,1,0.1
2017-07-02 08:20,0,0.06,146.4,1.5,2,3,7,8,0.2,0,1,1.5,4,10,9,0.2,0,0.8,2,7,12,0.8,0.1,0.1,4,7,8,10,0.6,0.1,0,3,6,6,6,0.2,0,0,4,6,3,1,0.1,0,0,4,4,1.5,0.6,0.4,0,0
2017-07-02 08:30,0,0.03,301.6,1,1,2,2,0.2,0,0.4,1,3,6,3,0.4,0,0.2,2,3,9,4,0.2,0.1,0.1,3,6,7,4,0.4,0,0,5,6,4,1.5,0.2,0,0.2,2,4,5,0.8,0.1,0,0.1,5,10,3,0.4,0,0,0.1
2017-07-02 08:40,0.2,1.1,330.3,3,2,0.8,1,2,10,1.5,3,3,1.5,2,5,7,2,2,4,2,1,1,2,0.8,2,3,2,1,0.2,1,0.4,2,3,0.8,0.6,0.2,0.6,0.1,3,2,0.6,0.4,0.1,0.2,0.2,12,16,0.4,0.2,0.1,0.1,0.2
2017-07-02 08:50,0,1.13,335,1.5,2,2,3,1.5,0.6,0.1,1,2,2,2,2,1,0.2,1,2,2,2,4,1,0.2,0.6,2,3,6,5,1,0.1,0.2,0.8,1.5,4,4,0.2,0.1,0.6,1.5,2,2,3,1,0.2,1,0.6,2,1.5,1,0.2,0.1
2017-07-02 09:00,0,0.22,297.9,0.4,0.8,1.5,4,2,0,0,0.4,1.5,5,4,0.8,0,0,0.6,2,4,6,0.4,0,0,2,2,4,5,0.4,0,0,0.6,1.5,3,0.6,0.1,0,0,1,3,1.5,0.4,0.2,0,0,0.6,1.5,1.5,1.5,0.1,0,0
2017-07-02 09:10,0,0.62,93.9,0.2,1.5,0.4,0,0,0,0,0.2,1,0.2,0.2,0,0,0,0.8,0.6,0.2,0.6,0,0,0,1.5,1.5,1.5,0.6,0,0,0,1.5,2,2,0.1,0,0,0,2,2,2,0,0,0,0,2,4,1.5,0,0,0,0
2017-07-02 09:20,0,0.65,99.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-02 09:30,0,0.88,56.5,0,0,0,0,0,0.6,0,0,0,0,0,0.8,0.6,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-02 09:40,0,1.02,11.7,0.2,0.2,0,0,0,0,0,0.1,0.2,0,0,0,0,0,0.1,0.2,0,0,0,0,0,0.1,0.1,0,0.2,0.1,0,0,0,0,0,0.4,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0.2,0,0,0
2017-07-02 09:50,0,1.23,279.8,1,0.2,0.1,0.2,0.1,0,0,0,0.1,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-02 10:00,0,1.4,274.7,5,0.2,0.2,0.1,0,0,0.2,3,0.2,0.2,0.1,0,0.1,0.2,4,0.4,0.1,0.1,0,0.1,0.1,1,0.2,0,0,0,0.1,0.1,0.2,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0.1,0,0,0,0,0,0
2017-07-02 10:10,0,1.68,253.8,0,0,0,0.1,0.1,0.1,0.4,0,0,0,0,0,0.1,0.4,0,0,0,0,0.1,0.2,0.6,0,0,0,0,0,0.4,0.4,0,0,0,0,0,0.1,0.1,0,0.1,0,0,0,0,0,0,0.1,0,0,0,0,0
2017-07-02 10:20,0.25,2.11,257.7,0,0,0,0.1,0.2,0.4,8,0,0,0,0.1,0,0.4,3,0,0,0,0,0,0.6,4,0,0,0,0,0,1.5,6,0,0,0,0,0,2,5,0,0,0,0,0.8,2,3,0,0,0,0,0.2,0.8,0.8
2017-07-02 10:30,0.1,2.09,187.7,0,0,0,0,0.1,0.8,1,0,0,0,0,1,1.5,0.6,0,0,0,0,1.5,5,0.4,0,0,0,0,5,7,1,0,0,0,0.2,8,2,1,0,0,0.4,2,6,4,1.5,0,0,0.2,1,2,2,0.6
2017-07-02 10:40,0.05,1.66,236.3,1,0,0,0,0.1,7,2,0.4,0.1,0,0.1,0.8,5,2,0.6,0.2,0,0.8,1.5,2,2,0.6,0.1,0,1.5,0.8,1.5,1.5,0,0,3,2,0.4,0.6,0.2,0,0,4,2,0.2,0.2,0.1,0,0.2,5,2,0.2,0,0
2017-07-02 10:50,0,1.63,269.5,0.1,0,0.1,0.4,2,0.2,0.1,0,0,0,2,5,0.4,0,0,0,0,3,10,0.2,0,0,0,1,7,12,0.2,0,0,0,1.5,6,5,0.4,0,0,1,0.2,2,2,0.2,0,0,0.6,0.1,2,1,0.2,0
2017-07-02 11:00,0,1.49,252.4,0.2,0.1,0.4,1,0.1,0.6,0.1,0.1,0.1,1.5,2,0.1,0.4,0.2,0,0.2,2,4,0.1,0.2,0.2,0,0.4,2,3,0,0.2,0.2,0,0.4,3,0.2,0,0.2,0,0,3,3,0.2,0,0,0,0,3,5,0.6,0,0,0
2017-07-02 11:10,0,1.65,268.6,0.1,0,0,0.2,0.1,0.1,0.2,0.4,0,0,0,0,0.1,0.2,0.4,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0,0,0.1,0.1,0.1,0.4,0.1,0,0,0,0.1,0.2,0.8,0.4,0.1,0,0,0.1,0.2,0.4,1,0.2,0,0,0.1,0.2,0.2
2017-07-02 11:20,0.25,1.68,245.2,0.2,0.2,0.2,0.2,0.4,6,4,0.2,0.2,0.2,0.8,2,5,5,0.2,0.2,0.2,0.4,1.5,9,10,0.1,0.2,0.1,0.4,1,7,8,0.1,0.1,0.1,0.1,1,3,5,0.1,0.1,0.1,0.2,1,3,3,0,0,0,0.1,0.6,1.5,3
2017-07-02 11:30,0.25,2.14,213.6,0.4,0.2,0.2,0.1,0.4,0.6,7,0.2,0.2,0.2,0.2,0.4,3,5,0.2,0.2,0.2,0.4,1.5,4,12,0.4,0.6,0.6,0.6,0.8,2,14,0.2,0.2,0.2,0.8,1,6,14,0.2,0.2,0.8,1.5,5,6,12,0.2,0.4,1.5,3,5,9,8
2017-07-02 11:40,0.05,1.81,293.7,0.2,0,0.2,1.5,8,1.5,3,0,0,0.4,2,5,1.5,1,0,0,0.2,1.5,2,2,1.5,0.1,0,0.2,1,2,3,0.6,0.1,0,0.2,0.6,4,4,0.4,0.1,0.1,0.4,1,5,5,0.8,0.1,0.1,0.6,2,7,5,0.8
2017-07-02 11:50,0.05,1.23,197.3,6,3,4,9,14,12,9,4,10,9,6,8,10,10,6,14,14,4,6,8,5,8,18,16,5,4,6,6,5,18,14,3,3,5,5,6,10,10,5,2,5,4,3,14,4,2,1.5,2,2
2017-07-02 12:00,0.05,1.1,241.2,2,4,4,3,3,3,5,3,5,6,4,3,3,3,6,5,7,6,3,2,3,8,5,6,6,5,3,5,7,7,5,7,6,4,4,7,8,6,6,7,6,6,6,3,5,6,6,7,8
2017-07-02 12:10,0.05,2.05,254,5,4,4,4,4,2,0.6,4,6,5,4,4,3,1,3,5,5,4,3,3,1,4,4,4,4,3,3,2,6,7,7,6,6,2,1,3,4,5,6,4,3,1,7,6,5,6,4,3,2
2017-07-02 12:20,0,1.45,245.6,8,6,5,2,1.5,1,0.8,7,6,6,3,3,1.5,0.6,6,5,5,6,5,2,0.6,6,8,6,5,4,1.5,1.5,5,5,4,3,3,1.5,0.6,5,6,6,3,1,1,0.2,4,4,4,2,1,0.2,0.1
2017-07-02 12:30,0,1.71,260.3,2,1.5,0.6,0.2,0.4,0,0.1,2,1,0.8,0.6,0.6,0,0.2,2,1.5,0.8,0.8,0.2,0.2,0.4,2,2,2,0.8,0.4,0.1,0.2,1.5,1,1.5,1.5,0.8,0.1,0.4,2,1,1,0.8,0.2,0.2,0.4,2,1,1,0.8,0.2,0.2,0.2
2017-07-02 12:40,0.25,1.26,277.9,0.4,0,0,0,2,2,16,0.1,0.1,0,0,0,6,12,0.4,0.2,0.1,0,0,5,8,0.4,0.2,0.2,0.2,0.4,1.5,5,0.8,0.2,0.2,0.2,0.8,1.5,4,0.4,0.1,0.1,0.1,0.2,0.4,3,1,0.2,0.2,0.1,0.2,0.4,1
2017-07-02 12:50,0.05,1.12,218.2,0,0,0,0,0.2,0.8,1.5,0,0,0,0,1.5,1.5,5,0,0,0,0,5,2,9,0,0,0,0.6,6,1.5,5,0,0,0,2,8,2,2,0,0,0,6,7,3,0.8,0,0,0,6,6,3,0.6
2017-07-02 13:00,0.05,0.96,249.6,0.2,0,0,0,0.8,0,2,0,0,0,0,4,0.2,1.5,0,0,0,6,1.5,0.1,0.6,0,0,0,5,1,0,0.1,0,0.1,0.4,2,0.4,0,0,0,0,0.4,2,1.5,0.4,0,0,0,1.5,7,2,0.6,0
2017-07-02 13:10,0.05,0.44,281.1,2,2,1.5,1,0.4,4,0.4,0.2,0.2,0.4,0.6,0.8,2,0.6,0.2,0,0.4,0.6,0.6,2,2,0,0,0,0,0.4,3,3,0,0,0,0,0.6,6,1.5,0,0.4,0,0,1,5,0.8,0,1,0.1,0.4,1,1,0.4
2017-07-02 13:20,0,0.44,325.5,4,4,3,3,2,2,2,6,3,3,2,2,1,3,5,4,2,3,1.5,0.8,7,1.5,0.8,1,1,1,0.6,9,1.5,1,1,0.8,1,3,12,1,0.8,0.6,0.6,2,6,6,0.6,0.4,0.4,0.6,0.4,3,2
2017-07-02 13:30,0,0.99,275,3,5,3,0.8,0.8,2,2,2,5,2,0.8,1,1,1.5,2,6,3,1,1,1.5,1,3,4,2,2,2,2,1,4,5,2,1,2,7,0.6,5,4,2,1,2,7,0.4,4,3,4,3,7,4,0.2
2017-07-02 13:40,0,0.89,296.8,7,5,2,2,3,2,2,4,3,2,1.5,1.5,1.5,1,4,2,2,1,1,1.5,1,3,2,2,1,0.8,1,0.4,2,2,1.5,1,2,0.4,0.2,2,1.5,1.5,2,4,0.6,0,2,2,2,7,2,0.6,0.1
2017-07-02 13:50,0.05,1.55,137.8,14,10,14,20,12,4,2,14,14,12,12,7,3,1,14,8,9,12,7,1.5,0.4,6,4,9,10,7,1.5,0.2,2,2,6,5,3,1,0.2,1.5,1,4,3,2,0.8,0.2,2,2,2,1,0.8,0.4,0.1
2017-07-02 14:00,0,1.88,67.8,12,7,4,25,25,4,0.6,14,7,20,30,30,8,0.8,14,10,25,25,25,9,0.4,14,25,40,50,50,10,1,12,14,20,20,14,2,2,6,7,10,6,2,2,2,10,4,6,1.5,1,1.5,1
2017-07-02 14:10,0,0.99,350.1,4,1,3,1,0,0,0,1,3,4,1,0,0,0,0.8,4,7,1,0.1,0.2,0,0.8,6,7,6,6,3,0,1.5,6,10,14,12,2,0,2,8,20,25,30,6,0,8,20,30,30,30,4,0.1
2017-07-02 14:20,0,1.36,271.9,9,6,2,3,5,3,1,7,4,1.5,1,1,1,0.4,8,3,0.6,0.2,0.1,0.1,0,8,1.5,0.2,0,0,0,0,6,0.8,0.2,0,0,0,0,2,0.6,0.1,0,0,0,0,3,0.4,2,3,2,0,0
2017-07-02 14:30,0,1.12,142.9,16,8,1.5,0.6,0.1,0,0,18,6,2,0.8,0.2,0,0,20,7,4,1.5,0.4,0,0,10,4,3,1.5,0.6,0,0,7,4,4,2,0.8,0,0,4,5,3,2,0.4,0,0,3,9,0.8,0.6,0.1,0,0
2017-07-02 14:40,0,1.74,61.2,30,25,14,14,7,5,3,20,18,12,12,6,4,2,20,12,7,12,2,1,0.6,20,7,6,9,2,0.1,0.6,9,4,2,1.5,0.8,0,0,10,5,1.5,0.2,0.1,0,0,8,4,2,0.2,0,0,0
2017-07-02 14:50,0.05,3.32,76,10,10,20,30,30,18,4,10,10,12,16,16,10,3,9,12,12,16,8,3,0.6,16,12,10,14,7,3,0.4,20,10,7,7,4,1.5,0.1,20,12,6,5,2,0.8,0.2,20,10,4,4,0.6,0.6,0.2
2017-07-02 15:00,0,1.51,12.5,1.5,0.4,4,5,9,0,0.1,2,0.8,12,20,12,0.1,0.4,1,1,20,40,4,1,1,3,10,30,35,8,3,0.8,6,20,30,30,20,1,0.8,12,12,18,18,10,1.5,0.1,14,12,10,8,5,1,0.1
2017-07-02 15:10,0,1.12,215.7,3,3,0.8,0.8,1,0.6,0.4,2,1.5,0.8,1,1.5,1,1,1.5,1,0.8,0.4,0.6,0.8,3,0.8,0.6,1,1,1,1,4,2,2,9,7,0.8,2,6,5,6,18,14,3,2,5,9,20,25,8,1.5,2,3
2017-07-02 15:20,0,0.86,84.5,0.8,1,2,0.1,0,0,0,0.2,3,2,0.2,0,0,2,0.4,4,3,0,0,0,6,0.6,3,2,0.2,0,2,7,0.6,0.8,0.6,0.4,1,3,7,0.4,1,1,1,1,1.5,8,0.4,1.5,2,2,2,4,3
2017-07-02 15:30,0.05,0.23,298.9,1,0.2,0,0,0,0,0,0.8,0.4,0,0,0,1,1,0.1,0.6,0,0,0,1.5,0.6,0.8,0.6,0,0,0,0.8,0.2,0.6,0.4,0,0,0,0.2,0,0.6,0.4,0,0,0.1,0.6,0.1,0.8,0.2,0,0,1.5,2,1.5
2017-07-02 15:40,0,0.62,287.5,1.5,0.2,0,0,0,0,0,1,0.1,0,0,0,0,0,1.5,0,0,0,0,0,0,0.6,0.1,0,0,0,0,0,0.4,0,0,0,0.8,0,0,0,0,0,1,3,0,0,0,0,0,5,2,0,0
2017-07-02 15:50,0,0.99,108.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-02 16:00,0,0.27,170.8,0.4,2,0.6,0.4,0.2,0.1,0,1,1,0.1,0.1,0.1,0,0,0.8,0.6,0,0,0,0,0,0.4,0.2,0,0,0,0,0,0.4,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-02 16:10,0,2.23,314.3,3,3,1,0.1,0,0.1,0,2,2,0.8,0,0,0,0,2,3,0.1,0,0,0,0,1,1.5,0.2,0,0,0,0,1.5,0.4,0.1,0,0,0,0,1,0.2,0.4,0,0,0,0,0.6,0.4,0.2,0.1,0,0,0
2017-07-02 16:20,0,2.68,243.3,9,4,0.2,0,0,0,0,9,2,0.2,0.2,0,0,0,9,3,0.2,0.4,0,0,0,6,2,0.8,0.2,0,0,0,5,0.2,0.4,0.8,0.6,0,0,5,0.4,0.1,0,0,0,0,2,0.2,0.1,0,0,0,0
2017-07-02 16:30,0,1.93,236.5,0.6,0,0,0,0,0.2,0.2,0.1,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-02 16:40,0.05,1.94,273.8,0,0,3,14,25,18,9,0,0,0.4,7,10,10,8,0,0,0,1,1,3,2,0,0,0,0.8,0.4,0.4,0.4,0,0,0,0.4,0.1,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0
2017-07-02 16:50,0.1,0.85,309.3,0.1,0.4,1.5,6,4,1,1,0,1,7,6,5,1.5,1,0.2,0.4,9,5,4,1.5,1,0.6,3,10,12,4,2,1,5,9,12,16,4,2,1,0.6,8,10,12,4,1.5,1,0.4,4,8,5,1.5,0.8,0.4
2017-07-02 17:00,0.1,0.42,297.5,0,1,2,3,2,3,2,0,0.4,1.5,3,2,3,2,0.2,0.6,1,2,2,1.5,2,0.2,0.4,1.5,1,1.5,2,3,0.2,1.5,2,2,1,1.5,4,1.5,2,4,3,2,0.8,3,1.5,3,3,1.5,1.5,1,2
2017-07-02 17:10,0.7,1.12,319.6,18,4,2,4,8,14,10,7,4,3,3,4,16,12,7,3,2,4,8,14,10,4,3,2,2,9,12,8,2,2,1.5,2,6,12,10,1.5,2,2,2,3,4,7,1.5,3,2,1.5,2,3,3
