Date,AWS,wind_speed,wind_direction,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,R24,R25,R26,R27,R28,R29,R30,R31,R32,R33,R34,R35,R36,R37,R38,R39,R40,R41,R42,R43,R44,R45,R46,R47,R48,R49
2017-07-10 10:10,0.05,1.31,160,3,4,4,2,1.5,2,1.5,2,3,4,2,0.6,3,0.8,2,1,1.5,1,2,3,1,2,1.5,1,4,6,3,1,2,1.5,1.5,3,7,3,1.5,3,2,2,3,3,2,2,2,3,3,4,3,2,2
2017-07-10 10:20,0,1.12,174.3,2,1.5,0.6,0.2,0,0,0,1.5,0.6,0.4,0.1,0,0,0,2,0.6,0.2,0.2,0,0,0,1,0.4,0.4,0.1,0,0,0,1.5,1.5,0.8,0.2,0,0,0.1,1,2,1.5,1,0.2,0.2,0,2,3,2,1,0.2,0.4,0.4
2017-07-10 10:30,0,0.66,238.6,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-10 10:40,0.1,0.53,178.8,0,0,0,0,0,0.4,0.6,0,0,0,0,0.1,0.8,0.4,0,0,0,0,0.1,0.8,0.6,0,0,0,0,0.1,1.5,0.8,0,0,0,0,0,0.4,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-10 10:50,0,1.06,83.8,0,0,0.2,0.6,1,0.2,0.2,0,0,0,0.6,0.8,0.2,0.1,0,0,0,0.2,0.2,0.2,0.2,0,0,0.2,0.2,0.2,0.2,0.2,0,0,0.2,0.6,0.6,0.4,0.4,0.1,0.2,0.2,0.8,0.8,0.6,0.8,0.2,0.4,2,0.8,1,1,2
2017-07-10 11:00,0.2,0.82,81.9,2,1,2,3,3,3,3,1.5,4,3,2,2,2,3,0.2,1.5,2,1,1,1.5,4,0.2,0.4,1,1,0.4,1,4,0.1,0.2,0.2,0.2,0.4,2,3,0.4,0.6,0.2,0.2,1,2,4,1,1,0.4,0.8,1.5,3,3
2017-07-10 11:10,0.45,1.56,138.8,0.2,0.4,2,4,5,5,7,0.8,2,3,4,6,8,8,2,3,4,5,6,9,7,4,3,3,5,9,9,9,4,4,4,6,5,8,6,3,2,12,7,6,6,5,1,1.5,14,10,8,6,4
2017-07-10 11:20,0.15,0.74,96.1,1.5,1.5,2,4,4,5,4,3,4,5,5,5,6,6,3,6,12,9,8,7,4,3,8,8,12,10,7,4,10,8,9,12,10,7,3,10,10,6,10,7,4,4,10,10,9,6,8,6,3
2017-07-10 11:30,0.25,1.71,148,2,1.5,2,9,5,7,6,2,4,5,10,14,9,4,3,5,6,6,10,8,6,5,10,6,4,5,6,5,6,7,10,5,3,4,6,5,9,7,4,4,5,4,8,9,8,5,5,6,5
2017-07-10 11:40,0.25,2.18,106.9,5,5,5,5,7,5,6,6,5,5,4,5,3,5,6,6,5,5,4,4,5,6,7,6,5,4,5,6,6,7,7,4,4,4,3,8,14,9,7,4,3,3,6,8,10,5,4,5,5
2017-07-10 11:50,0.25,2.01,109.6,3,6,8,8,10,7,9,2,8,7,8,10,10,5,3,7,10,9,10,10,5,3,4,10,10,16,12,5,3,3,5,5,8,9,4,4,4,3,3,8,7,3,4,6,5,2,4,5,4
2017-07-10 12:00,0.1,1.02,112.5,5,5,8,4,2,1,1,10,10,12,6,2,1.5,1,9,12,8,3,2,1.5,1.5,5,9,8,9,4,2,2,14,9,5,6,4,2,2,14,16,7,5,3,3,2,4,9,10,6,3,3,3
2017-07-10 12:10,0.15,0.81,203.6,1,1,2,2,1,1,0.8,1,0.4,0.6,0.6,0.4,0.6,4,0.6,1,0.8,0.6,0.4,2,4,0.4,1.5,1.5,0.8,0.4,0.8,5,1,2,2,1,0.6,0.8,1,2,3,2,1.5,1,0.6,0.8,4,3,3,1.5,1.5,2,1
2017-07-10 12:20,0.1,1.04,211.1,2,0.6,2,7,5,1.5,1,3,2,3,9,4,1.5,2,3,2,3,8,2,2,2,3,3,1,2,2,2,4,3,3,2,3,2,2,6,2,2,3,3,4,6,7,0.8,2,3,2,8,7,8
2017-07-10 12:30,0,1.7,115.4,0.6,0.1,0,0,0,1,0.6,0.4,0,0.1,0.1,0,0,0.1,3,0.8,0.8,0.2,0,0,0,4,1.5,1,0.6,0.2,0,0,3,2,1.5,0.8,0.4,0.4,0.6,3,2,3,2,4,1,1,3,4,3,4,7,4,1.5
2017-07-10 12:40,0,1.11,114.9,1.5,1,0.8,0.6,0.1,0,0,0.4,0.2,0.4,0.1,0,0,0,0.4,0.8,0.2,0,0,0,0,1.5,1.5,0,0,0,0,0,0.6,2,0.4,0,0,0,0,0,0.1,0,0,0,0,1,0,0,0,0,0,1.5,1
2017-07-10 12:50,0,1.11,120.6,3,1,0.2,0.1,0.2,0.1,0,1.5,0.4,0.1,0,0,0,0,0.4,0.1,0,0,0,0,0,0.4,0,0,0,0,0,0.4,0.1,0,0,0,0,0,0.8,0.1,0,0,0,0.1,0.2,1,0,0,0,0,0.6,1,3
2017-07-10 13:00,0.05,2.16,160.1,1,0.4,0.4,0.2,0.1,0,0,1,1,0.2,0.1,0,0,0,1,0.8,0.4,0,0,0.4,0.6,0.8,0.6,0,0,0,1,1,0.2,0,0,0.2,1,1.5,2,0.2,0,0,0.2,2,4,3,0.1,0,0.2,5,6,5,4
2017-07-10 13:10,0.1,3.37,130.8,0.8,0.6,1,0.6,2,2,2,0.6,0.6,0.4,0.6,0.6,0.8,2,0.6,0.6,0.2,0.2,0.2,0.4,0.8,0.2,0.1,0.1,0.1,0,0.2,0.2,0.1,0,0,0,0,0,0.1,0,0,0.1,0.2,0,0,0,1,1,0.6,0.2,0.1,0,0
2017-07-10 13:20,0.4,4.62,171.2,2,1,2,1,1,4,9,3,2,1.5,1,1.5,3,4,2,4,2,1,1.5,3,3,3,4,2,1.5,2,2,1.5,3,3,2,1.5,2,2,1,2,2,2,1,2,2,1,0.2,0.4,1,1,1.5,1,0.6
2017-07-10 13:30,0.45,3.39,172.7,0,0.4,1,4,4,20,12,0.1,0,0.2,2,3,7,14,0.2,0.2,0.4,0.8,2,5,7,0.4,0.2,1,3,4,5,5,1,0.4,1.5,5,12,6,3,0.6,0.8,2,4,5,7,1.5,1,0.4,1.5,4,4,3,0.6
2017-07-10 13:40,0.4,3.9,171.1,3,1,3,3,3,5,9,3,3,2,1.5,2,5,6,3,3,3,2,3,7,4,4,4,3,5,3,3,4,4,4,4,9,6,5,5,6,5,7,8,8,8,6,5,5,10,10,6,5,5
2017-07-10 13:50,0.35,2.68,160.3,6,6,5,7,14,12,8,5,6,6,7,14,12,8,4,7,10,14,12,12,7,3,8,12,14,14,12,3,7,8,10,12,8,3,1,7,7,12,12,5,2,1,3,4,7,7,3,1,0.8
2017-07-10 14:00,0.15,2.29,136.2,9,12,14,16,7,4,4,10,10,14,7,6,4,6,12,10,8,4,3,5,7,16,14,7,3,2,4,3,9,16,8,4,2,3,3,12,9,7,5,3,3,3,12,12,9,3,1.5,3,3
2017-07-10 14:10,0.15,3.06,128.7,5,4,4,5,3,5,6,7,7,5,5,5,3,3,6,5,6,4,2,5,3,7,7,6,3,2,3,3,4,7,5,4,1.5,2,2,7,6,5,4,2,3,4,8,6,5,5,2,2,5
2017-07-10 14:20,0.1,3.42,139.8,3,3,3,3,4,4,3,2,2,4,3,4,4,4,3,5,4,4,4,5,5,5,8,5,6,5,6,5,3,5,10,6,5,3,3,3,3,4,10,4,4,2,3,5,5,5,3,3,2
2017-07-10 14:30,0.05,3.71,145.1,0.1,0.1,1,0.6,0.4,1,0.4,0.6,0.6,2,1,1,1.5,0.4,0.8,3,3,1,2,1.5,1,3,3,3,2,3,2,1.5,6,6,4,3,3,2,1.5,6,6,4,3,2,3,1.5,4,5,5,5,2,2,1.5
2017-07-10 14:40,0,3.97,127.5,0.4,0.8,1,1,1.5,0.4,0.1,0.2,0.6,0.6,0.8,0.2,0.1,0,0,0,0.1,0.1,0,0,0.1,0,0,0,0.1,0.1,0.2,0.2,0,0.8,0.2,0.2,0.1,0.2,0.2,1,1,0.6,0.4,0.2,0.2,0.2,1.5,1,0.8,0.4,0.6,0.8,0.6
2017-07-10 14:50,0,4.6,155.7,1,0.4,2,2,2,2,3,0.8,2,1.5,2,1,0.8,1.5,1,1.5,2,1.5,0.8,0.6,0.6,1,2,2,1,0.4,0.2,0.2,0.6,0.8,2,1.5,0.2,0.2,0.4,0.4,0.4,0.2,0.8,0.1,0.2,0.2,0.1,0.2,0.1,0.1,0.1,0.2,0.4
2017-07-10 15:00,0.1,4.34,166,3,2,7,5,6,7,6,7,6,3,4,3,2,1,10,6,5,3,1.5,0.6,0.1,10,10,3,2,1.5,0.4,0.1,3,3,3,2,1,0.2,0.2,2,3,2,2,1,0.4,0.1,1,1,2,1.5,0.4,0.4,0.2
2017-07-10 15:10,0.2,4.85,171.7,5,7,12,4,2,2,2,8,9,4,4,2,1.5,2,7,8,7,3,3,2,3,8,6,6,3,4,3,3,5,4,4,4,4,1,1,4,3,3,4,2,1,1.5,2,3,2,1.5,0.2,0.4,1
2017-07-10 15:20,0.35,4.17,190,0.6,0.2,0.6,1.5,2,4,4,2,2,1.5,1.5,2,3,5,2,2,2,2,3,2,3,6,1.5,1.5,1.5,1.5,1,2,4,2,1.5,0.6,0.6,0.6,4,2,3,1.5,0.8,1,1,0.8,5,3,1,0.8,2,1,0.8
2017-07-10 15:30,0.1,4.18,172,0.1,0.1,0.4,0.1,0.4,2,1.5,0.2,0,1.5,1,0.8,1,1.5,1.5,2,2,1.5,1.5,2,1.5,3,3,2,2,2,3,2,3,3,3,4,2,2,4,3,3,2,3,3,4,4,2,3,2,4,4,4,5
2017-07-10 15:40,0.05,2.37,221.6,0,0,1,1.5,1.5,1.5,0.4,0.2,0.6,2,1.5,2,1,0.2,2,2,2,4,3,2,0.6,2,3,3,4,4,2,1,1.5,1.5,4,3,1.5,2,2,1.5,1.5,1,3,2,3,3,1.5,1.5,1.5,2,3,5,4
2017-07-10 15:50,0,1.07,159.3,0.1,0.1,0.4,0.4,0.8,0.8,0.2,0.1,0.1,0.2,0.2,0.2,0.2,0.4,0.1,0.6,0.4,0.2,0.4,0.2,0.2,0.4,0.8,0.4,0.1,0.2,0.4,0.2,2,1,0.2,0,0.6,0.4,0.2,1.5,1,0.2,0.8,0.8,0.6,0,2,1,0.4,0.6,1,0.2,0
2017-07-10 16:00,0.05,1.5,170.7,0.8,0.6,0.8,1,1.5,1,0.4,0.8,0.6,1,0.8,1,0.4,0.2,0.6,0.6,0.6,0.6,0.4,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.6,0.2,0.2,0.1,0.2,0.2,0.2,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.2,0.2,0.2
2017-07-10 16:10,0,1.99,139.4,0,0,0.2,0.1,0,0,0,0,0,0.8,0.2,0,0,0,0,0.8,1,0.1,0,0,0,0.4,0.8,0.6,0.2,0,0,0,1,0.6,0.6,0.1,0,0.1,0.1,0.8,0.6,0.2,0.2,0.1,0.1,0.2,0.6,0.4,0.2,0.2,0.2,0.2,0.2
2017-07-10 16:20,0.05,1.61,164.6,0.1,0.2,0.4,0.4,0.2,0.4,0.6,0.1,0.1,0.2,0.4,0.4,0.6,0.8,0,0,0.1,0.1,0.2,0.2,0.2,0,0,0,0,0.1,0,0,0,0.1,0,0,0,0,0,0.2,0,0,0,0,0,0,0.4,0,0,0,0,0,0
2017-07-10 16:30,0,1.29,41.8,0.8,1,1,0.8,0.6,0.6,0.2,0.8,1.5,1,0.6,0.8,0.6,0.2,0.6,0.6,0.8,0.4,0.4,0.4,0.4,0.8,0.6,0.6,0.4,0.2,0.2,0.2,0.4,0.2,0.4,0.2,0.2,0.1,0.1,0.2,0.2,0.2,0.2,0.1,0.1,0,0.2,0.4,0.2,0.1,0.1,0,0
2017-07-10 16:40,0,3.09,165.7,5,4,3,2,0.8,1,1.5,1.5,2,2,1.5,0.8,0.6,0.6,2,1,0.8,0.4,0.6,0.4,0.1,1,1,0.6,0.4,0.6,0.4,0.1,0.4,0.4,0.6,0.4,0.2,0.2,0.4,0.4,0.4,0.4,0.4,0.4,0.2,1.5,0.4,0.4,0.6,0.6,0.2,1,1.5
2017-07-10 16:50,0.05,4.02,184.4,0.1,0.1,0.6,1,0.8,1.5,0.8,0.2,0.6,1,1.5,1,1.5,0.6,0.8,1,1,1.5,1.5,1,0.8,1,1,1,1.5,1.5,1.5,0.2,0.8,0.8,1,1,0.8,0.2,0.2,1.5,1,1,0.8,0.4,0.1,0.8,0.8,0.8,1,0.6,0.2,0.4,2
