Date,AWS,wind_speed,wind_direction,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,R24,R25,R26,R27,R28,R29,R30,R31,R32,R33,R34,R35,R36,R37,R38,R39,R40,R41,R42,R43,R44,R45,R46,R47,R48,R49
2017-07-08 03:40,0,0.99,151.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-08 03:50,0.15,1.02,183.1,0,0,0,0,0,0.4,1.5,0,0,0,0,0.2,5,1.5,0,0,0,0,0,7,5,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-08 04:00,0,1.13,155.1,0,0,0,0,0,0.4,0,0,0,0,0,0,1,0,0,0,0,0,2,0.8,0,0,0,0,0,3,0.1,0,0,0,0,1.5,2,0,0,0,0,0.4,0.6,0.4,0,0,0,0,0.8,0.8,0.1,0,0
2017-07-08 04:10,0.05,0.76,245.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0,0,0,0,0,0.8,0,0,0,0,0,0,2,0,0,0,0,1.5,2,2,0,0,0,0
2017-07-08 04:20,0,0.63,125.1,0,0,1,1,0.4,0.2,0,0,0,0.2,1,2,0,0,0,0,0,0.2,0.2,1,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0.2,0,0,0,0,0,0,0.6,0,0,0,0,0,0
2017-07-08 04:30,0,0.94,174.9,0,0,0,0,0.2,0.6,0.2,0,0,0,0.4,1,1,0.2,0,0,1.5,0.8,0.2,1.5,1,1.5,0.2,0.8,0.2,0,0.1,0.4,1,1.5,2,0,0,0,0,0.2,1,1.5,0.1,0,0,0,0,0.1,0.2,0.1,0,0,0
2017-07-08 04:40,0,0.82,164.4,0,0,0,0.6,0.6,0,0,0,0,0,0.8,0.4,0,0,0,0,0.2,1,0.1,0,0,0,0,0.8,0.6,0.6,0,0.8,0,0.2,0.4,0,0,0,5,0.2,0.4,0.2,0.1,0,0.4,1.5,1,0.6,0.2,0.2,0,0.1,3
2017-07-08 04:50,0.05,1.05,136,0,0,0.6,4,2,0,0.8,0,0,0.2,0.6,1,0.8,0.8,0,0.2,0.1,0,0.1,0.4,5,0,0.4,0,0,0,0.1,1,0.1,0.4,0,0,0,0,0.2,0.2,0,0,0,0,0,0.8,0.2,0,0,0,0,1,0.8
2017-07-08 05:00,0.1,0.54,113.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.4,0,0,0,0,0,1,0.4,0.4,0,0,0,1.5,0.4,0.4,0.4,0,0,0.2,1,0.2,0.2,0.2,0,0,0.2,0.2,0.2,0,0,0,0.1,0.2,0,0
2017-07-08 05:10,0,0.4,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-08 05:20,0,0.27,133.5,0.2,0.1,0,0,0,0,0,0.2,0.2,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-08 05:30,0,0.13,149.9,1.5,1.5,4,8,4,2,0.6,0.1,0.6,0.8,2,2,1,0.4,0,0,0.6,0.6,0.2,0.2,0,0,0,0,0.1,0.2,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-08 05:40,0.1,0.87,216.4,1,1,4,4,0.4,0.8,6,4,5,3,0.8,0.1,0,4,12,5,5,1.5,0,0,0.2,5,2,2,1.5,0,0,0,0.8,0.8,0.6,0.4,0,0.1,0.2,0.4,1,0.6,0.1,0,0.2,0.8,0,0.1,0.2,0.1,0,0,0.2
2017-07-08 05:50,0.1,0.65,247.4,10,16,14,1.5,0.2,0.1,0.8,5,12,9,4,0.4,0.2,0.4,5,4,5,0.8,0.8,1,0.4,1,0.6,0.8,2,2,0.8,0,0.6,0.2,0.2,9,10,0.2,0,0.4,0.2,0,1.5,8,3,0.6,0.2,0,0,0,0.2,1.5,0.8
2017-07-08 06:00,0,0.33,209.9,1.5,0,0,0,0,0,0,0.8,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0.1,0,0,0,0,0,1,0.1,0.1,0.1,0.2,0,0,3,1,0,0.4,1.5,0.2,0,3,6,3,0,0.4,0.4,0
2017-07-08 06:10,0,0.81,301.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0.1,0.1,0,0,0,0,0,0.2,0,0,0,0,0,0.8,0.2,0,0,0,0,0,0.2,0.2,0,0,0,0,0
2017-07-08 06:20,0,1.26,341.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-08 06:30,0.15,0.51,79.2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-08 06:40,0,0.89,89.1,0,0,0,0,0.2,0.8,3,0,0,0,0,0.4,1,0.8,0,0,0,0.4,3,2,1,0,0,0.6,3,5,4,0.8,0,0,0.8,6,7,3,0.6,0,0,0.8,3,7,4,0,0,0,0.2,3,3,1,0
2017-07-08 06:50,0.05,1.34,161.2,0.2,0.6,1.5,1.5,2,4,3,0,0.6,1.5,2,3,4,1.5,0,0,1.5,3,5,6,1.5,0,0.1,0.4,2,7,6,0.8,0,0.2,0.8,1,2,0.4,0.4,0,1.5,1.5,1,0.2,0.2,0.1,1,1.5,2,1,0,0,0
2017-07-08 07:00,0,0.8,115.7,12,3,6,4,7,5,4,3,5,1.5,2,2,2,1,2,2,2,1.5,1,0.6,0.6,2,1.5,3,4,1.5,1,1,2,2,4,3,1,0.8,1.5,3,3,2,1.5,1.5,1,0.2,0.6,1,3,1,2,1.5,0.2
2017-07-08 07:10,0.05,0.38,265.3,5,18,18,8,1.5,0.2,0.2,6,9,16,10,4,0.4,0.8,3,4,9,9,2,1.5,0.2,6,3,3,4,1.5,0.4,0.2,7,2,1.5,1.5,0.6,0.4,0.2,3,3,1.5,0.6,0.4,0.6,0,1.5,1,1,1,0.8,0.2,0
2017-07-08 07:20,0.15,0.56,0.1,14,5,1.5,5,2,0.2,1,12,5,0.6,0.6,0.4,0,2,7,3,0.2,0.2,0.4,2,2,20,3,0.2,0.1,1,4,2,16,3,0.4,0.6,1,2,3,8,3,1,1,1.5,2,0.6,2,6,2,0.6,1,0.4,0.2
2017-07-08 07:30,0.25,0.59,259.5,5,0.8,4,25,14,8,8,5,5,4,5,7,2,12,5,7,5,4,1.5,2,10,6,7,5,1,0.8,1.5,2,5,4,3,1.5,1.5,0.8,0.8,1.5,1,0.6,2,2,0.2,0.2,1.5,0.6,2,4,0.6,0,0
2017-07-08 07:40,0.45,1.89,278.6,1.5,1.5,20,40,30,20,10,1.5,10,20,30,35,20,14,5,12,20,25,25,18,9,7,16,14,12,12,16,10,7,10,10,4,6,14,10,7,3,3,1.5,5,9,14,7,3,1.5,0.8,1.5,1.5,1
2017-07-08 07:50,0.5,3.01,335,14,25,35,20,10,10,9,10,25,40,30,30,18,10,10,25,35,25,20,25,10,30,20,35,16,12,14,8,30,25,25,20,14,14,14,35,25,20,20,10,6,10,14,16,30,20,9,6,6
2017-07-08 08:00,0.5,3.36,341.8,8,8,14,10,10,14,6,9,25,20,10,18,20,5,14,25,25,20,10,10,9,20,25,20,20,9,8,3,20,40,40,18,9,5,2,20,30,50,40,9,5,2,16,20,20,25,9,5,3
2017-07-08 08:10,0,2.76,335.2,14,0.8,2,2,2,2,1.5,10,1.5,5,6,3,0.8,1.5,7,10,8,10,6,1.5,0.4,7,16,16,8,6,2,0.6,20,16,16,14,4,1,0.8,35,20,9,10,7,2,1.5,20,25,10,7,4,2,2
2017-07-08 08:20,0.1,2.68,352.4,5,3,4,3,5,3,2,2,2,2,1.5,1.5,1.5,2,5,4,3,1.5,1.5,1.5,3,5,6,4,1,4,2,5,16,7,2,1,1.5,1.5,3,16,8,2,0.8,0.6,1,1.5,25,10,3,1,0.8,0.6,0.8
2017-07-08 08:30,0.15,2.9,346.5,20,14,7,3,3,4,1.5,20,18,6,8,9,5,2,30,20,5,3,10,6,1.5,18,18,6,3,4,2,1,7,4,1.5,4,4,2,1.5,6,2,4,2,3,4,1.5,6,5,5,3,4,2,2
2017-07-08 08:40,0.1,2.92,341.7,6,8,4,2,1.5,0.8,1,5,3,3,3,3,0.8,0.8,7,10,7,5,3,2,0.6,6,7,8,7,3,2,0.8,6,16,18,10,3,1,1,9,10,18,14,6,1.5,1,7,8,16,12,1.5,2,1
2017-07-08 08:50,0.05,0.98,305.3,10,8,4,3,3,0.8,0.6,6,7,4,1,0.8,0.4,0.4,3,2,2,1.5,0.8,0.2,0.2,2,4,2,2,0.8,0.4,0.4,9,5,5,2,0.4,0.4,0.6,9,8,10,3,0.6,0.4,0.8,10,12,14,2,0.8,0.2,0.1
2017-07-08 09:00,0.15,1.13,326.2,5,5,9,10,8,8,12,6,4,3,5,4,4,5,4,2,1.5,1,1.5,2,2,2,1.5,1,0.6,0.8,0.8,1.5,2,4,0.6,0.6,1,0.4,0.6,3,7,0.6,1,0.6,0.4,0.2,7,8,0.8,0.8,1,0.1,0
2017-07-08 09:10,0.5,1.82,294.3,18,12,30,16,6,4,3,14,12,9,14,18,8,6,10,10,10,10,6,12,5,9,10,4,7,7,4,3,3,5,4,4,7,2,2,2,1.5,1.5,1.5,7,4,2,1.5,2,2,0.4,1.5,1.5,1
2017-07-08 09:20,0.4,1.66,294,14,20,16,12,25,12,6,20,18,12,7,20,10,4,18,18,10,4,6,7,3,16,14,7,5,6,7,2,16,16,12,9,10,4,2,6,10,10,10,6,5,2,3,7,5,5,3,2,1.5
2017-07-08 09:30,0.3,1.08,310.2,5,3,7,5,3,7,3,10,7,5,5,3,2,5,18,14,9,6,2,1.5,1.5,18,16,10,9,5,2,2,10,10,8,5,4,8,10,14,12,8,8,6,6,6,12,10,14,10,10,5,3
2017-07-08 09:40,0.3,2.19,258.7,16,12,10,14,20,20,9,14,12,12,8,10,12,14,14,14,10,6,3,4,6,7,5,8,6,4,2,1,9,5,4,4,4,2,1.5,9,8,4,4,5,1.5,1,7,10,8,4,5,2,1
2017-07-08 09:50,0.7,1.67,283.5,7,10,10,6,1.5,2,3,10,16,9,5,2,4,6,8,16,16,8,7,10,14,9,16,14,9,5,12,9,16,8,10,9,5,8,3,8,12,5,4,3,2,2,10,12,6,3,0.8,0.8,0.4
2017-07-08 10:00,0.1,0.76,344.5,14,3,3,2,2,2,0.8,16,14,5,4,2,2,0.6,14,10,7,1,3,4,1.5,12,9,3,2,3,4,2,9,8,4,5,4,4,3,10,6,5,5,5,3,2,8,6,6,8,5,1,1
2017-07-08 10:10,0.3,1.83,320.1,4,12,25,4,4,5,7,4,4,5,6,10,5,5,7,6,7,2,8,9,4,5,7,4,2,2,3,2,3,9,7,3,2,1.5,0.6,3,5,5,4,3,1,0.4,4,5,6,6,3,0.6,0.4
2017-07-08 10:20,0.6,1.26,301.3,3,2,5,7,12,14,16,1.5,1.5,3,6,10,9,10,2,4,5,10,8,10,10,5,3,7,10,9,10,4,9,9,9,5,2,7,2,8,14,10,3,4,2,2,10,3,5,4,3,4,5
2017-07-08 10:30,0.5,0.86,276.7,14,18,18,14,12,12,7,12,16,14,12,10,10,4,9,12,16,20,10,8,12,8,14,16,20,20,12,9,8,10,10,14,12,12,14,10,16,10,10,14,8,12,8,16,14,9,12,10,9
2017-07-08 10:40,0.45,1.6,358.3,12,8,16,16,20,16,10,9,14,20,25,25,25,6,9,9,25,25,25,12,8,8,12,14,18,16,9,8,12,14,14,7,6,12,9,16,16,12,12,14,16,9,20,20,16,16,18,14,8
2017-07-08 10:50,0.55,1.11,285.9,5,5,4,3,3,4,3,6,7,6,5,7,6,5,6,9,7,9,10,7,6,12,14,12,12,12,14,3,20,20,20,18,14,12,5,20,18,16,12,8,6,5,9,10,10,9,7,9,7
2017-07-08 11:00,0.05,0.08,334.8,0.4,0.2,0.8,1.5,5,4,3,1,1,1.5,1.5,5,3,2,1.5,5,5,2,3,6,3,4,9,9,6,5,2,2,7,10,10,4,6,4,3,12,14,10,9,10,6,1.5,10,12,18,12,12,4,2
2017-07-08 11:10,0.2,0.5,34.1,0,0,0,1.5,3,5,8,0,0,0.1,8,9,7,5,0,1,1.5,4,12,9,2,0.2,1,1,12,10,4,1.5,4,2,1.5,9,12,2,2,3,3,2,5,4,3,3,7,4,4,7,3,2,4
2017-07-08 11:20,0.8,1.27,255.5,0,0,1,6,9,16,14,0,0.2,2,7,14,20,18,0.4,2,3,8,14,25,12,0.4,0.6,6,6,8,20,14,0.4,1,8,16,9,4,5,1,1,5,12,10,3,2,3,2,8,14,4,10,4
2017-07-08 11:30,0.3,1.11,9.8,0.1,0,0.2,0.2,1.5,3,3,0,0,0.2,0.8,4,4,7,0,0.6,1,8,12,7,10,0,1.5,4,9,16,20,12,1,1.5,6,8,12,18,14,5,14,6,10,10,16,7,2,12,16,12,9,10,8
2017-07-08 11:40,0.1,0.89,201.9,2,2,5,9,5,2,5,3,5,8,9,3,2,4,3,8,8,8,2,3,2,3,3,5,2,5,4,2,0.2,0.6,2,2,9,8,4,0,3,5,10,12,10,9,0.6,7,6,20,12,10,18
2017-07-08 11:50,0.05,1,150.1,0.2,0.1,0.4,0.4,0.6,0.8,2,0,0,0.6,0.6,0.8,1,2,0,1.5,1.5,0.8,0.8,2,3,0.4,3,5,3,0.8,3,2,2,3,7,3,1,4,5,4,7,5,2,2,3,14,4,7,4,3,8,2,16
2017-07-08 12:00,0.05,1.34,157.1,0.2,0.4,0.8,2,2,6,8,0,0.1,0.4,0.8,1,2,8,0,0,0.2,1,2,1.5,3,0,0,0.1,0.4,1.5,2,1.5,0,0.2,0.1,0,0.2,1,1.5,0.2,0.2,0.2,0.2,0.2,1,1.5,6,4,0.8,0.4,0.4,1.5,2
2017-07-08 12:10,0,1.72,178,0.4,0.6,0.4,0.8,0.8,2,5,0.6,0.4,0.2,0.4,0.6,1.5,4,0.4,0.6,0.2,0.2,1.5,2,8,0.2,0.6,0.6,0.8,1,4,12,0.2,0.1,0.4,0.6,2,2,3,0.1,0.1,0.2,0.2,0.8,2,4,0,0.1,0.2,0.4,0.4,0.2,3
2017-07-08 12:20,0.05,1.27,189.4,0.1,0,0,0,0,0,0,0.1,0,0,0,0,0,0.2,0.1,0,0,0,0,0.1,0.4,0.1,0.1,0,0,0.2,0.6,2,0.2,0.2,0,0.1,0.4,1,2,0.6,0.1,0.2,0.2,0.6,1,4,0.6,0.2,0.2,0.4,0.8,2,1.5
2017-07-08 12:30,0,1.15,152.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0.4,0.1,0,0,0,0,0,0.2,0,0,0,0,0,0,0.4,0.1,0.2,0,0,0,0
2017-07-08 12:40,0,0.92,72.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-08 12:50,0,0.62,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-08 13:00,0,1.23,356,0,0,0,0,0,0.2,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-08 13:10,0,1.43,333.9,0,0.2,0.2,0.4,1,12,10,0,0,0.4,0.4,0.8,2,3,0,0,0.2,0.4,0.4,1,1,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-08 13:20,0.25,2.2,338.9,0,2,18,20,16,5,0.8,0,1.5,7,14,18,16,1.5,0,0,2,5,12,20,6,0,0,0.2,0.8,3,12,8,0,0,0.4,0.2,0.4,1,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-08 13:30,0,1.8,353.9,1,3,5,20,25,2,0,2,3,10,25,30,5,0,0.2,3,14,16,16,5,0.6,0,7,9,18,12,8,3,0,1,9,12,20,7,1.5,0,0.1,0.8,4,20,14,2,0,0,0.4,1,3,6,0.4
2017-07-08 13:40,0.05,0.56,343.5,0,0.2,18,8,1,1,0,0,3,10,18,10,0.2,0,2,6,18,20,12,2,0,2,6,12,30,25,0.8,0,1.5,3,3,14,20,1.5,0,0.6,1.5,14,16,4,3,0.4,0,2,14,20,9,1,0.1
2017-07-08 13:50,0,1.24,276.2,0,0.2,0.2,7,6,0,0,0,0.4,2,7,0.2,0,0,0.1,3,12,6,0.4,0,0,0.6,3,7,20,12,0,0,0.4,3,14,12,10,0.2,0,2,8,10,20,7,1,0,0.6,7,10,10,7,2,0
2017-07-08 14:00,0,1.4,291.6,0,0,0,0.1,0.1,0,0,0,0,0.6,1,1,0,0,2,0.4,1,2,0,0,0,2,2,2,2,0,0,0,0.8,3,4,3,0.2,0,0,1,7,9,10,1,0.1,0,0.2,1.5,9,12,4,0.4,0
2017-07-08 14:10,0,0.89,13.7,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0.6,0.2,0.2,0,0,0,1,0.8,1,0.8,0,0,1,1.5,1,3,1.5,0,0,1,3,2,2,1,0,0,0.2,3,5,3,0.1,0,0
2017-07-08 14:20,0,0.48,63.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0.2,0.8,0.8,0,0,0,0
2017-07-08 14:30,0,0.47,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.1,0,0,0,0,0.4,0.6,0,0,0
2017-07-08 14:40,0,1.29,16.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-08 14:50,0,1.27,343.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-08 15:00,0,1.73,356.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-08 15:10,0,2.27,201.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-08 15:20,0,1.18,205.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-08 15:30,0,1.24,291.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-08 15:40,0,1.28,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-08 15:50,0,1.44,328.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-08 16:00,0,1.77,342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-08 16:10,0,1.46,356.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-08 16:20,0,1.68,339.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-08 16:30,0,1.27,326.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-08 16:40,0,1.09,300.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-08 16:50,0,1.44,344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-08 17:00,0,1.33,358.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-08 17:10,0,1.07,335.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-08 17:20,0,1.01,162.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-08 17:30,0,0.41,155.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-08 17:40,0,0.56,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-08 17:50,0,0.9,295.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-08 18:00,0,1.37,321.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-08 18:10,0,1.06,322.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-08 18:20,0,0.25,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
